iso_code,country,date,owid_weekly_deaths_2018
AUS,Australia,2020-10-11,2740.0
AUS,Australia,2020-10-18,2709.0
AUS,Australia,2020-10-25,2610.0
AUS,Australia,2020-11-01,2648.0
AUS,Australia,2020-11-08,2631.0
AUS,Australia,2020-11-15,2527.0
AUS,Australia,2020-11-22,2624.0
AUS,Australia,2020-11-29,2567.0
AUS,Australia,2020-12-06,2572.0
AUS,Australia,2020-12-13,2590.0
AUS,Australia,2020-12-20,2531.0
AUS,Australia,2020-12-27,2535.0
AUT,Austria,2020-01-05,1767.0
AUT,Austria,2020-01-12,1842.0
AUT,Austria,2020-01-19,1786.0
AUT,Austria,2020-01-26,1714.0
AUT,Austria,2020-02-02,1870.0
AUT,Austria,2020-02-09,1938.0
AUT,Austria,2020-02-16,1881.0
AUT,Austria,2020-02-23,1951.0
AUT,Austria,2020-03-01,2021.0
AUT,Austria,2020-03-08,1965.0
AUT,Austria,2020-03-15,1946.0
AUT,Austria,2020-03-22,1641.0
AUT,Austria,2020-03-29,1766.0
AUT,Austria,2020-04-05,1617.0
AUT,Austria,2020-04-12,1560.0
AUT,Austria,2020-04-19,1557.0
AUT,Austria,2020-04-26,1383.0
AUT,Austria,2020-05-03,1434.0
AUT,Austria,2020-05-10,1372.0
AUT,Austria,2020-05-17,1342.0
AUT,Austria,2020-05-24,1383.0
AUT,Austria,2020-05-31,1415.0
AUT,Austria,2020-06-07,1433.0
AUT,Austria,2020-06-14,1392.0
AUT,Austria,2020-06-21,1401.0
AUT,Austria,2020-06-28,1414.0
AUT,Austria,2020-07-05,1441.0
AUT,Austria,2020-07-12,1404.0
AUT,Austria,2020-07-19,1511.0
AUT,Austria,2020-07-26,1455.0
AUT,Austria,2020-08-02,1615.0
AUT,Austria,2020-08-09,1532.0
AUT,Austria,2020-08-16,1430.0
AUT,Austria,2020-08-23,1460.0
AUT,Austria,2020-08-30,1414.0
AUT,Austria,2020-09-06,1376.0
AUT,Austria,2020-09-13,1452.0
AUT,Austria,2020-09-20,1421.0
AUT,Austria,2020-09-27,1436.0
AUT,Austria,2020-10-04,1553.0
AUT,Austria,2020-10-11,1509.0
AUT,Austria,2020-10-18,1488.0
AUT,Austria,2020-10-25,1491.0
AUT,Austria,2020-11-01,1561.0
AUT,Austria,2020-11-08,1501.0
AUT,Austria,2020-11-15,1556.0
AUT,Austria,2020-11-22,1531.0
AUT,Austria,2020-11-29,1525.0
AUT,Austria,2020-12-06,1656.0
AUT,Austria,2020-12-13,1626.0
AUT,Austria,2020-12-20,1639.0
AUT,Austria,2020-12-27,1689.0
AZE,Azerbaijan,2020-01-31,5284.0
AZE,Azerbaijan,2020-02-29,5216.0
AZE,Azerbaijan,2020-03-31,4903.0
AZE,Azerbaijan,2020-04-30,5003.0
AZE,Azerbaijan,2020-05-31,4871.0
AZE,Azerbaijan,2020-06-30,4015.0
AZE,Azerbaijan,2020-07-31,5520.0
AZE,Azerbaijan,2020-08-31,4684.0
AZE,Azerbaijan,2020-09-30,4144.0
AZE,Azerbaijan,2020-10-31,4546.0
AZE,Azerbaijan,2020-11-30,4547.0
AZE,Azerbaijan,2020-12-31,4517.0
BEL,Belgium,2020-01-05,2382.0
BEL,Belgium,2020-01-12,2317.0
BEL,Belgium,2020-01-19,2336.0
BEL,Belgium,2020-01-26,2253.0
BEL,Belgium,2020-02-02,2355.0
BEL,Belgium,2020-02-09,2353.0
BEL,Belgium,2020-02-16,2565.0
BEL,Belgium,2020-02-23,2628.0
BEL,Belgium,2020-03-01,3002.0
BEL,Belgium,2020-03-08,3016.0
BEL,Belgium,2020-03-15,2724.0
BEL,Belgium,2020-03-22,2594.0
BEL,Belgium,2020-03-29,2460.0
BEL,Belgium,2020-04-05,2203.0
BEL,Belgium,2020-04-12,2175.0
BEL,Belgium,2020-04-19,2044.0
BEL,Belgium,2020-04-26,1953.0
BEL,Belgium,2020-05-03,1867.0
BEL,Belgium,2020-05-10,1980.0
BEL,Belgium,2020-05-17,1860.0
BEL,Belgium,2020-05-24,1951.0
BEL,Belgium,2020-05-31,1953.0
BEL,Belgium,2020-06-07,1811.0
BEL,Belgium,2020-06-14,1734.0
BEL,Belgium,2020-06-21,1779.0
BEL,Belgium,2020-06-28,1950.0
BEL,Belgium,2020-07-05,2080.0
BEL,Belgium,2020-07-12,1833.0
BEL,Belgium,2020-07-19,1988.0
BEL,Belgium,2020-07-26,2107.0
BEL,Belgium,2020-08-02,2125.0
BEL,Belgium,2020-08-09,2000.0
BEL,Belgium,2020-08-16,1887.0
BEL,Belgium,2020-08-23,1824.0
BEL,Belgium,2020-08-30,1825.0
BEL,Belgium,2020-09-06,1909.0
BEL,Belgium,2020-09-13,1811.0
BEL,Belgium,2020-09-20,1970.0
BEL,Belgium,2020-09-27,1831.0
BEL,Belgium,2020-10-04,1965.0
BEL,Belgium,2020-10-11,2006.0
BEL,Belgium,2020-10-18,1957.0
BEL,Belgium,2020-10-25,1918.0
BEL,Belgium,2020-11-01,1907.0
BEL,Belgium,2020-11-08,2049.0
BEL,Belgium,2020-11-15,2017.0
BEL,Belgium,2020-11-22,2060.0
BEL,Belgium,2020-11-29,2107.0
BEL,Belgium,2020-12-06,2173.0
BEL,Belgium,2020-12-13,2233.0
BEL,Belgium,2020-12-20,2263.0
BEL,Belgium,2020-12-27,2251.0
BGR,Bulgaria,2020-01-05,2274.0
BGR,Bulgaria,2020-01-12,2166.0
BGR,Bulgaria,2020-01-19,2374.0
BGR,Bulgaria,2020-01-26,2360.0
BGR,Bulgaria,2020-02-02,2564.0
BGR,Bulgaria,2020-02-09,2456.0
BGR,Bulgaria,2020-02-16,2380.0
BGR,Bulgaria,2020-02-23,2234.0
BGR,Bulgaria,2020-03-01,2471.0
BGR,Bulgaria,2020-03-08,2382.0
BGR,Bulgaria,2020-03-15,2239.0
BGR,Bulgaria,2020-03-22,2164.0
BGR,Bulgaria,2020-03-29,2057.0
BGR,Bulgaria,2020-04-05,2075.0
BGR,Bulgaria,2020-04-12,2061.0
BGR,Bulgaria,2020-04-19,1991.0
BGR,Bulgaria,2020-04-26,2076.0
BGR,Bulgaria,2020-05-03,1934.0
BGR,Bulgaria,2020-05-10,1887.0
BGR,Bulgaria,2020-05-17,1920.0
BGR,Bulgaria,2020-05-24,1897.0
BGR,Bulgaria,2020-05-31,1917.0
BGR,Bulgaria,2020-06-07,1951.0
BGR,Bulgaria,2020-06-14,1774.0
BGR,Bulgaria,2020-06-21,1776.0
BGR,Bulgaria,2020-06-28,1793.0
BGR,Bulgaria,2020-07-05,1900.0
BGR,Bulgaria,2020-07-12,1963.0
BGR,Bulgaria,2020-07-19,1975.0
BGR,Bulgaria,2020-07-26,1976.0
BGR,Bulgaria,2020-08-02,1902.0
BGR,Bulgaria,2020-08-09,1911.0
BGR,Bulgaria,2020-08-16,1860.0
BGR,Bulgaria,2020-08-23,1822.0
BGR,Bulgaria,2020-08-30,1828.0
BGR,Bulgaria,2020-09-06,1842.0
BGR,Bulgaria,2020-09-13,1845.0
BGR,Bulgaria,2020-09-20,1885.0
BGR,Bulgaria,2020-09-27,1892.0
BGR,Bulgaria,2020-10-04,2068.0
BGR,Bulgaria,2020-10-11,2040.0
BGR,Bulgaria,2020-10-18,2132.0
BGR,Bulgaria,2020-10-25,2092.0
BGR,Bulgaria,2020-11-01,2069.0
BGR,Bulgaria,2020-11-08,2073.0
BGR,Bulgaria,2020-11-15,2135.0
BGR,Bulgaria,2020-11-22,2166.0
BGR,Bulgaria,2020-11-29,2209.0
BGR,Bulgaria,2020-12-06,2322.0
BGR,Bulgaria,2020-12-13,2346.0
BGR,Bulgaria,2020-12-20,2345.0
BGR,Bulgaria,2020-12-27,2431.0
BLR,Belarus,2020-01-31,10659.0
BLR,Belarus,2020-02-29,9391.0
BLR,Belarus,2020-03-31,12080.0
BLR,Belarus,2020-04-30,10825.0
BLR,Belarus,2020-05-31,9940.0
BLR,Belarus,2020-06-30,9036.0
BLR,Belarus,2020-07-31,9525.0
BLR,Belarus,2020-08-31,9215.0
BLR,Belarus,2020-09-30,9249.0
BLR,Belarus,2020-10-31,10256.0
BLR,Belarus,2020-11-30,9545.0
BLR,Belarus,2020-12-31,10326.0
BOL,Bolivia,2020-01-31,4292.0
BOL,Bolivia,2020-02-29,4069.0
BOL,Bolivia,2020-03-31,4338.0
BOL,Bolivia,2020-04-30,4054.0
BOL,Bolivia,2020-05-31,4400.0
BOL,Bolivia,2020-06-30,4602.0
BOL,Bolivia,2020-07-31,4755.0
BOL,Bolivia,2020-08-31,4704.0
BOL,Bolivia,2020-09-30,4240.0
BOL,Bolivia,2020-10-31,4365.0
BOL,Bolivia,2020-11-30,4267.0
BOL,Bolivia,2020-12-31,4441.0
BRA,Brazil,2020-01-31,106838.0
BRA,Brazil,2020-02-29,94994.0
BRA,Brazil,2020-03-31,109390.0
BRA,Brazil,2020-04-30,107849.0
BRA,Brazil,2020-05-31,115068.0
BRA,Brazil,2020-06-30,116967.0
BRA,Brazil,2020-07-31,119675.0
BRA,Brazil,2020-08-31,115169.0
BRA,Brazil,2020-09-30,108897.0
BRA,Brazil,2020-10-31,107666.0
BRA,Brazil,2020-11-30,103328.0
BRA,Brazil,2020-12-31,110878.0
CAN,Canada,2020-01-05,6605.0
CAN,Canada,2020-01-12,6630.0
CAN,Canada,2020-01-19,6545.0
CAN,Canada,2020-01-26,6415.0
CAN,Canada,2020-02-02,6200.0
CAN,Canada,2020-02-09,6015.0
CAN,Canada,2020-02-16,5990.0
CAN,Canada,2020-02-23,6020.0
CAN,Canada,2020-03-01,5775.0
CAN,Canada,2020-03-08,5905.0
CAN,Canada,2020-03-15,5655.0
CAN,Canada,2020-03-22,5600.0
CAN,Canada,2020-03-29,5685.0
CAN,Canada,2020-04-05,5585.0
CAN,Canada,2020-04-12,5540.0
CAN,Canada,2020-04-19,5365.0
CAN,Canada,2020-04-26,5450.0
CAN,Canada,2020-05-03,5385.0
CAN,Canada,2020-05-10,5270.0
CAN,Canada,2020-05-17,5180.0
CAN,Canada,2020-05-24,5140.0
CAN,Canada,2020-05-31,5060.0
CAN,Canada,2020-06-07,5065.0
CAN,Canada,2020-06-14,5055.0
CAN,Canada,2020-06-21,5070.0
CAN,Canada,2020-06-28,5015.0
CAN,Canada,2020-07-05,5125.0
CAN,Canada,2020-07-12,5065.0
CAN,Canada,2020-07-19,4780.0
CAN,Canada,2020-07-26,4935.0
CAN,Canada,2020-08-02,4940.0
CAN,Canada,2020-08-09,4935.0
CAN,Canada,2020-08-16,4960.0
CAN,Canada,2020-08-23,4865.0
CAN,Canada,2020-08-30,4935.0
CAN,Canada,2020-09-06,5085.0
CAN,Canada,2020-09-13,5030.0
CAN,Canada,2020-09-20,5105.0
CAN,Canada,2020-09-27,5165.0
CAN,Canada,2020-10-04,5250.0
CAN,Canada,2020-10-11,5295.0
CAN,Canada,2020-10-18,5370.0
CAN,Canada,2020-10-25,5405.0
CAN,Canada,2020-11-01,5485.0
CAN,Canada,2020-11-08,5420.0
CAN,Canada,2020-11-15,5425.0
CAN,Canada,2020-11-22,5400.0
CAN,Canada,2020-11-29,5460.0
CAN,Canada,2020-12-06,5555.0
CAN,Canada,2020-12-13,5460.0
CAN,Canada,2020-12-27,5640.0
CHE,Switzerland,2020-01-05,1561.0
CHE,Switzerland,2020-01-12,1541.0
CHE,Switzerland,2020-01-19,1494.0
CHE,Switzerland,2020-01-26,1397.0
CHE,Switzerland,2020-02-02,1397.0
CHE,Switzerland,2020-02-09,1441.0
CHE,Switzerland,2020-02-16,1458.0
CHE,Switzerland,2020-02-23,1478.0
CHE,Switzerland,2020-03-01,1636.0
CHE,Switzerland,2020-03-08,1532.0
CHE,Switzerland,2020-03-15,1482.0
CHE,Switzerland,2020-03-22,1380.0
CHE,Switzerland,2020-03-29,1348.0
CHE,Switzerland,2020-04-05,1339.0
CHE,Switzerland,2020-04-12,1300.0
CHE,Switzerland,2020-04-19,1229.0
CHE,Switzerland,2020-04-26,1147.0
CHE,Switzerland,2020-05-03,1226.0
CHE,Switzerland,2020-05-10,1200.0
CHE,Switzerland,2020-05-17,1117.0
CHE,Switzerland,2020-05-24,1223.0
CHE,Switzerland,2020-05-31,1159.0
CHE,Switzerland,2020-06-07,1178.0
CHE,Switzerland,2020-06-14,1119.0
CHE,Switzerland,2020-06-21,1127.0
CHE,Switzerland,2020-06-28,1181.0
CHE,Switzerland,2020-07-05,1152.0
CHE,Switzerland,2020-07-12,1078.0
CHE,Switzerland,2020-07-19,1223.0
CHE,Switzerland,2020-07-26,1222.0
CHE,Switzerland,2020-08-02,1264.0
CHE,Switzerland,2020-08-09,1222.0
CHE,Switzerland,2020-08-16,1187.0
CHE,Switzerland,2020-08-23,1145.0
CHE,Switzerland,2020-08-30,1206.0
CHE,Switzerland,2020-09-06,1178.0
CHE,Switzerland,2020-09-13,1230.0
CHE,Switzerland,2020-09-20,1177.0
CHE,Switzerland,2020-09-27,1211.0
CHE,Switzerland,2020-10-04,1225.0
CHE,Switzerland,2020-10-11,1233.0
CHE,Switzerland,2020-10-18,1211.0
CHE,Switzerland,2020-10-25,1233.0
CHE,Switzerland,2020-11-01,1272.0
CHE,Switzerland,2020-11-08,1263.0
CHE,Switzerland,2020-11-15,1248.0
CHE,Switzerland,2020-11-22,1280.0
CHE,Switzerland,2020-11-29,1321.0
CHE,Switzerland,2020-12-06,1389.0
CHE,Switzerland,2020-12-13,1356.0
CHE,Switzerland,2020-12-20,1322.0
CHE,Switzerland,2020-12-27,1349.0
CHL,Chile,2020-01-05,1946.0
CHL,Chile,2020-01-12,1804.0
CHL,Chile,2020-01-19,1804.0
CHL,Chile,2020-01-26,1776.0
CHL,Chile,2020-02-02,1895.0
CHL,Chile,2020-02-09,1817.0
CHL,Chile,2020-02-16,1885.0
CHL,Chile,2020-02-23,1809.0
CHL,Chile,2020-03-01,1782.0
CHL,Chile,2020-03-08,1870.0
CHL,Chile,2020-03-15,1789.0
CHL,Chile,2020-03-22,1819.0
CHL,Chile,2020-03-29,1961.0
CHL,Chile,2020-04-05,1903.0
CHL,Chile,2020-04-12,1939.0
CHL,Chile,2020-04-19,1920.0
CHL,Chile,2020-04-26,1917.0
CHL,Chile,2020-05-03,1976.0
CHL,Chile,2020-05-10,1864.0
CHL,Chile,2020-05-17,2024.0
CHL,Chile,2020-05-24,2088.0
CHL,Chile,2020-05-31,2123.0
CHL,Chile,2020-06-07,2368.0
CHL,Chile,2020-06-14,2431.0
CHL,Chile,2020-06-21,2247.0
CHL,Chile,2020-06-28,2359.0
CHL,Chile,2020-07-05,2334.0
CHL,Chile,2020-07-12,2276.0
CHL,Chile,2020-07-19,2334.0
CHL,Chile,2020-07-26,2496.0
CHL,Chile,2020-08-02,2514.0
CHL,Chile,2020-08-09,2448.0
CHL,Chile,2020-08-16,2306.0
CHL,Chile,2020-08-23,2388.0
CHL,Chile,2020-08-30,2178.0
CHL,Chile,2020-09-06,2238.0
CHL,Chile,2020-09-13,2140.0
CHL,Chile,2020-09-20,2217.0
CHL,Chile,2020-09-27,2046.0
CHL,Chile,2020-10-04,2058.0
CHL,Chile,2020-10-11,1986.0
CHL,Chile,2020-10-18,2002.0
CHL,Chile,2020-10-25,2030.0
CHL,Chile,2020-11-01,1940.0
CHL,Chile,2020-11-08,1960.0
CHL,Chile,2020-11-15,1945.0
CHL,Chile,2020-11-22,1992.0
CHL,Chile,2020-11-29,1924.0
CHL,Chile,2020-12-06,1852.0
CHL,Chile,2020-12-13,1910.0
CHL,Chile,2020-12-20,1941.0
CHL,Chile,2020-12-27,1887.0
COL,Colombia,2020-01-05,4721.0
COL,Colombia,2020-01-12,4465.0
COL,Colombia,2020-01-19,4631.0
COL,Colombia,2020-01-26,4644.0
COL,Colombia,2020-02-02,4485.0
COL,Colombia,2020-02-09,4407.0
COL,Colombia,2020-02-16,4332.0
COL,Colombia,2020-02-23,4254.0
COL,Colombia,2020-03-01,4378.0
COL,Colombia,2020-03-08,4505.0
COL,Colombia,2020-03-15,4597.0
COL,Colombia,2020-03-22,4453.0
COL,Colombia,2020-03-29,4248.0
COL,Colombia,2020-04-05,4382.0
COL,Colombia,2020-04-12,4332.0
COL,Colombia,2020-04-19,4349.0
COL,Colombia,2020-04-26,4409.0
COL,Colombia,2020-05-03,4538.0
COL,Colombia,2020-05-10,4460.0
COL,Colombia,2020-05-17,4721.0
COL,Colombia,2020-05-24,4654.0
COL,Colombia,2020-05-31,4749.0
COL,Colombia,2020-06-07,4848.0
COL,Colombia,2020-06-14,4803.0
COL,Colombia,2020-06-21,4851.0
COL,Colombia,2020-06-28,4868.0
COL,Colombia,2020-07-05,4845.0
COL,Colombia,2020-07-12,4782.0
COL,Colombia,2020-07-19,4740.0
COL,Colombia,2020-07-26,4518.0
COL,Colombia,2020-08-02,4459.0
COL,Colombia,2020-08-09,4607.0
COL,Colombia,2020-08-16,4637.0
COL,Colombia,2020-08-23,4498.0
COL,Colombia,2020-08-30,4462.0
COL,Colombia,2020-09-06,4452.0
COL,Colombia,2020-09-13,4415.0
COL,Colombia,2020-09-20,4437.0
COL,Colombia,2020-09-27,4324.0
COL,Colombia,2020-10-04,4293.0
COL,Colombia,2020-10-11,4363.0
COL,Colombia,2020-10-18,4345.0
COL,Colombia,2020-10-25,4287.0
COL,Colombia,2020-11-01,4421.0
COL,Colombia,2020-11-08,4366.0
COL,Colombia,2020-11-15,4519.0
COL,Colombia,2020-11-22,4448.0
COL,Colombia,2020-11-29,4636.0
COL,Colombia,2020-12-06,4756.0
COL,Colombia,2020-12-13,4763.0
COL,Colombia,2020-12-20,4787.0
COL,Colombia,2020-12-27,4984.0
CRI,Costa Rica,2020-01-31,1973.0
CRI,Costa Rica,2020-02-29,1773.0
CRI,Costa Rica,2020-03-31,1956.0
CRI,Costa Rica,2020-04-30,1870.0
CRI,Costa Rica,2020-05-31,2061.0
CRI,Costa Rica,2020-06-30,2013.0
CRI,Costa Rica,2020-07-31,1936.0
CRI,Costa Rica,2020-08-31,2017.0
CRI,Costa Rica,2020-09-30,2027.0
CRI,Costa Rica,2020-10-31,1971.0
CRI,Costa Rica,2020-11-30,1933.0
CRI,Costa Rica,2020-12-31,2256.0
CYP,Cyprus,2020-01-05,127.0
CYP,Cyprus,2020-01-12,120.0
CYP,Cyprus,2020-01-19,103.0
CYP,Cyprus,2020-01-26,131.0
CYP,Cyprus,2020-02-02,139.0
CYP,Cyprus,2020-02-09,164.0
CYP,Cyprus,2020-02-16,110.0
CYP,Cyprus,2020-02-23,151.0
CYP,Cyprus,2020-03-01,141.0
CYP,Cyprus,2020-03-08,129.0
CYP,Cyprus,2020-03-15,106.0
CYP,Cyprus,2020-03-22,124.0
CYP,Cyprus,2020-03-29,109.0
CYP,Cyprus,2020-04-05,124.0
CYP,Cyprus,2020-04-12,123.0
CYP,Cyprus,2020-04-19,120.0
CYP,Cyprus,2020-04-26,120.0
CYP,Cyprus,2020-05-03,117.0
CYP,Cyprus,2020-05-10,99.0
CYP,Cyprus,2020-05-17,90.0
CYP,Cyprus,2020-05-24,111.0
CYP,Cyprus,2020-05-31,95.0
CYP,Cyprus,2020-06-07,90.0
CYP,Cyprus,2020-06-14,85.0
CYP,Cyprus,2020-06-21,109.0
CYP,Cyprus,2020-06-28,93.0
CYP,Cyprus,2020-07-05,96.0
CYP,Cyprus,2020-07-12,99.0
CYP,Cyprus,2020-07-19,106.0
CYP,Cyprus,2020-07-26,109.0
CYP,Cyprus,2020-08-02,106.0
CYP,Cyprus,2020-08-09,95.0
CYP,Cyprus,2020-08-16,99.0
CYP,Cyprus,2020-08-23,109.0
CYP,Cyprus,2020-08-30,121.0
CYP,Cyprus,2020-09-06,85.0
CYP,Cyprus,2020-09-13,107.0
CYP,Cyprus,2020-09-20,108.0
CYP,Cyprus,2020-09-27,98.0
CYP,Cyprus,2020-10-04,105.0
CYP,Cyprus,2020-10-11,101.0
CYP,Cyprus,2020-10-18,105.0
CYP,Cyprus,2020-10-25,92.0
CYP,Cyprus,2020-11-01,113.0
CYP,Cyprus,2020-11-08,114.0
CYP,Cyprus,2020-11-15,118.0
CYP,Cyprus,2020-11-22,98.0
CYP,Cyprus,2020-11-29,120.0
CYP,Cyprus,2020-12-06,106.0
CYP,Cyprus,2020-12-13,117.0
CYP,Cyprus,2020-12-20,126.0
CYP,Cyprus,2020-12-27,115.0
CZE,Czech Republic,2020-01-05,2143.0
CZE,Czech Republic,2020-01-12,2126.0
CZE,Czech Republic,2020-01-19,2230.0
CZE,Czech Republic,2020-01-26,2190.0
CZE,Czech Republic,2020-02-02,2216.0
CZE,Czech Republic,2020-02-09,2404.0
CZE,Czech Republic,2020-02-16,2602.0
CZE,Czech Republic,2020-02-23,2754.0
CZE,Czech Republic,2020-03-01,2819.0
CZE,Czech Republic,2020-03-08,2994.0
CZE,Czech Republic,2020-03-15,2782.0
CZE,Czech Republic,2020-03-22,2607.0
CZE,Czech Republic,2020-03-29,2383.0
CZE,Czech Republic,2020-04-05,2262.0
CZE,Czech Republic,2020-04-12,2257.0
CZE,Czech Republic,2020-04-19,2061.0
CZE,Czech Republic,2020-04-26,2090.0
CZE,Czech Republic,2020-05-03,2022.0
CZE,Czech Republic,2020-05-10,1958.0
CZE,Czech Republic,2020-05-17,1962.0
CZE,Czech Republic,2020-05-24,2013.0
CZE,Czech Republic,2020-05-31,1995.0
CZE,Czech Republic,2020-06-07,2038.0
CZE,Czech Republic,2020-06-14,1863.0
CZE,Czech Republic,2020-06-21,1964.0
CZE,Czech Republic,2020-06-28,1940.0
CZE,Czech Republic,2020-07-05,1979.0
CZE,Czech Republic,2020-07-12,2041.0
CZE,Czech Republic,2020-07-19,2039.0
CZE,Czech Republic,2020-07-26,2153.0
CZE,Czech Republic,2020-08-02,2379.0
CZE,Czech Republic,2020-08-09,2118.0
CZE,Czech Republic,2020-08-16,1923.0
CZE,Czech Republic,2020-08-23,2004.0
CZE,Czech Republic,2020-08-30,1902.0
CZE,Czech Republic,2020-09-06,1979.0
CZE,Czech Republic,2020-09-13,2014.0
CZE,Czech Republic,2020-09-20,2056.0
CZE,Czech Republic,2020-09-27,1906.0
CZE,Czech Republic,2020-10-04,2123.0
CZE,Czech Republic,2020-10-11,2076.0
CZE,Czech Republic,2020-10-18,2014.0
CZE,Czech Republic,2020-10-25,2024.0
CZE,Czech Republic,2020-11-01,2148.0
CZE,Czech Republic,2020-11-08,2046.0
CZE,Czech Republic,2020-11-15,1991.0
CZE,Czech Republic,2020-11-22,2141.0
CZE,Czech Republic,2020-11-29,2095.0
CZE,Czech Republic,2020-12-06,2194.0
CZE,Czech Republic,2020-12-13,2136.0
CZE,Czech Republic,2020-12-20,2303.0
CZE,Czech Republic,2020-12-27,2145.0
DEU,Germany,2020-01-05,19342.0
DEU,Germany,2020-01-12,18770.0
DEU,Germany,2020-01-19,19187.0
DEU,Germany,2020-01-26,19171.0
DEU,Germany,2020-02-02,19558.0
DEU,Germany,2020-02-09,20086.0
DEU,Germany,2020-02-16,21254.0
DEU,Germany,2020-02-23,22888.0
DEU,Germany,2020-03-01,25535.0
DEU,Germany,2020-03-08,26777.0
DEU,Germany,2020-03-15,24385.0
DEU,Germany,2020-03-22,22777.0
DEU,Germany,2020-03-29,20906.0
DEU,Germany,2020-04-05,20038.0
DEU,Germany,2020-04-12,19165.0
DEU,Germany,2020-04-19,17992.0
DEU,Germany,2020-04-26,17093.0
DEU,Germany,2020-05-03,16789.0
DEU,Germany,2020-05-10,17226.0
DEU,Germany,2020-05-17,16488.0
DEU,Germany,2020-05-24,16513.0
DEU,Germany,2020-05-31,17039.0
DEU,Germany,2020-06-07,16714.0
DEU,Germany,2020-06-14,15582.0
DEU,Germany,2020-06-21,15843.0
DEU,Germany,2020-06-28,16569.0
DEU,Germany,2020-07-05,16622.0
DEU,Germany,2020-07-12,16070.0
DEU,Germany,2020-07-19,16702.0
DEU,Germany,2020-07-26,18340.0
DEU,Germany,2020-08-02,20371.0
DEU,Germany,2020-08-09,18478.0
DEU,Germany,2020-08-16,16890.0
DEU,Germany,2020-08-23,16612.0
DEU,Germany,2020-08-30,16000.0
DEU,Germany,2020-09-06,16390.0
DEU,Germany,2020-09-13,16292.0
DEU,Germany,2020-09-20,16651.0
DEU,Germany,2020-09-27,15969.0
DEU,Germany,2020-10-04,16622.0
DEU,Germany,2020-10-11,16993.0
DEU,Germany,2020-10-18,16552.0
DEU,Germany,2020-10-25,16608.0
DEU,Germany,2020-11-01,16895.0
DEU,Germany,2020-11-08,17604.0
DEU,Germany,2020-11-15,16842.0
DEU,Germany,2020-11-22,17785.0
DEU,Germany,2020-11-29,18091.0
DEU,Germany,2020-12-06,18342.0
DEU,Germany,2020-12-13,17943.0
DEU,Germany,2020-12-20,18990.0
DEU,Germany,2020-12-27,17954.0
DNK,Denmark,2020-01-05,1134.0
DNK,Denmark,2020-01-12,1136.0
DNK,Denmark,2020-01-19,1156.0
DNK,Denmark,2020-01-26,1119.0
DNK,Denmark,2020-02-02,1157.0
DNK,Denmark,2020-02-09,1186.0
DNK,Denmark,2020-02-16,1265.0
DNK,Denmark,2020-02-23,1260.0
DNK,Denmark,2020-03-01,1323.0
