country,indicator,date,value
AFG,jhu-recoveries,2020-03-22,1
AFG,jhu-recoveries,2020-03-23,1
AFG,jhu-recoveries,2020-03-24,1
AFG,jhu-recoveries,2020-03-25,2
AFG,jhu-recoveries,2020-03-26,2
AFG,jhu-recoveries,2020-03-27,2
AFG,jhu-recoveries,2020-03-28,2
AFG,jhu-recoveries,2020-03-29,2
AFG,jhu-recoveries,2020-03-30,2
AFG,jhu-recoveries,2020-03-31,5
AFG,jhu-recoveries,2020-04-01,5
AFG,jhu-recoveries,2020-04-02,10
AFG,jhu-recoveries,2020-04-03,10
AFG,jhu-recoveries,2020-04-04,10
AFG,jhu-recoveries,2020-04-05,15
AFG,jhu-recoveries,2020-04-06,18
AFG,jhu-recoveries,2020-04-07,18
AFG,jhu-recoveries,2020-04-08,29
AFG,jhu-recoveries,2020-04-09,32
AFG,jhu-recoveries,2020-04-10,32
AFG,jhu-recoveries,2020-04-11,32
AFG,jhu-recoveries,2020-04-12,32
AFG,jhu-recoveries,2020-04-13,32
AFG,jhu-recoveries,2020-04-14,40
AFG,jhu-recoveries,2020-04-15,43
AFG,jhu-recoveries,2020-04-16,54
AFG,jhu-recoveries,2020-04-17,99
AFG,jhu-recoveries,2020-04-18,112
AFG,jhu-recoveries,2020-04-19,131
AFG,jhu-recoveries,2020-04-20,135
AFG,jhu-recoveries,2020-04-21,150
AFG,jhu-recoveries,2020-04-22,166
AFG,jhu-recoveries,2020-04-23,179
AFG,jhu-recoveries,2020-04-24,188
AFG,jhu-recoveries,2020-04-25,188
AFG,jhu-recoveries,2020-04-26,207
AFG,jhu-recoveries,2020-04-27,220
AFG,jhu-recoveries,2020-04-28,228
AFG,jhu-recoveries,2020-04-29,252
AFG,jhu-recoveries,2020-04-30,260
AFG,jhu-recoveries,2020-05-01,310
AFG,jhu-recoveries,2020-05-02,331
AFG,jhu-recoveries,2020-05-03,345
AFG,jhu-recoveries,2020-05-04,397
AFG,jhu-recoveries,2020-05-05,421
AFG,jhu-recoveries,2020-05-06,458
AFG,jhu-recoveries,2020-05-07,468
AFG,jhu-recoveries,2020-05-08,472
AFG,jhu-recoveries,2020-05-09,502
AFG,jhu-recoveries,2020-05-10,558
AFG,jhu-recoveries,2020-05-11,558
AFG,jhu-recoveries,2020-05-12,610
AFG,jhu-recoveries,2020-05-13,648
AFG,jhu-recoveries,2020-05-14,691
AFG,jhu-recoveries,2020-05-15,745
AFG,jhu-recoveries,2020-05-16,745
AFG,jhu-recoveries,2020-05-17,778
AFG,jhu-recoveries,2020-05-18,801
AFG,jhu-recoveries,2020-05-19,850
AFG,jhu-recoveries,2020-05-20,930
AFG,jhu-recoveries,2020-05-21,938
AFG,jhu-recoveries,2020-05-22,996
AFG,jhu-recoveries,2020-05-23,1040
AFG,jhu-recoveries,2020-05-24,1075
AFG,jhu-recoveries,2020-05-25,1097
AFG,jhu-recoveries,2020-05-26,1128
AFG,jhu-recoveries,2020-05-27,1138
AFG,jhu-recoveries,2020-05-28,1209
AFG,jhu-recoveries,2020-05-29,1259
AFG,jhu-recoveries,2020-05-30,1303
AFG,jhu-recoveries,2020-05-31,1328
AFG,jhu-recoveries,2020-06-01,1428
AFG,jhu-recoveries,2020-06-02,1450
AFG,jhu-recoveries,2020-06-03,1522
AFG,jhu-recoveries,2020-06-04,1585
AFG,jhu-recoveries,2020-06-05,1762
AFG,jhu-recoveries,2020-06-06,1830
AFG,jhu-recoveries,2020-06-07,1875
AFG,jhu-recoveries,2020-06-08,2171
AFG,jhu-recoveries,2020-06-09,2651
AFG,jhu-recoveries,2020-06-10,3013
AFG,jhu-recoveries,2020-06-11,3326
AFG,jhu-recoveries,2020-06-12,3928
AFG,jhu-recoveries,2020-06-13,4201
AFG,jhu-recoveries,2020-06-14,4725
AFG,jhu-recoveries,2020-06-15,5164
AFG,jhu-recoveries,2020-06-16,5508
AFG,jhu-recoveries,2020-06-17,6158
AFG,jhu-recoveries,2020-06-18,7660
AFG,jhu-recoveries,2020-06-19,7962
AFG,jhu-recoveries,2020-06-20,8292
AFG,jhu-recoveries,2020-06-21,8764
AFG,jhu-recoveries,2020-06-22,8841
AFG,jhu-recoveries,2020-06-23,9260
AFG,jhu-recoveries,2020-06-24,9869
AFG,jhu-recoveries,2020-06-25,10174
AFG,jhu-recoveries,2020-06-26,10306
AFG,jhu-recoveries,2020-06-27,10674
AFG,jhu-recoveries,2020-06-28,12604
AFG,jhu-recoveries,2020-06-29,13934
AFG,jhu-recoveries,2020-06-30,14131
AFG,jhu-recoveries,2020-07-01,15651
AFG,jhu-recoveries,2020-07-02,16041
AFG,jhu-recoveries,2020-07-03,17331
AFG,jhu-recoveries,2020-07-04,19164
AFG,jhu-recoveries,2020-07-05,19366
AFG,jhu-recoveries,2020-07-06,20103
AFG,jhu-recoveries,2020-07-07,20179
AFG,jhu-recoveries,2020-07-08,20700
AFG,jhu-recoveries,2020-07-09,20847
AFG,jhu-recoveries,2020-07-10,20882
AFG,jhu-recoveries,2020-07-11,21135
AFG,jhu-recoveries,2020-07-12,21216
AFG,jhu-recoveries,2020-07-13,21254
AFG,jhu-recoveries,2020-07-14,21454
AFG,jhu-recoveries,2020-07-15,22456
AFG,jhu-recoveries,2020-07-16,22824
AFG,jhu-recoveries,2020-07-17,23151
AFG,jhu-recoveries,2020-07-18,23273
AFG,jhu-recoveries,2020-07-19,23634
AFG,jhu-recoveries,2020-07-20,23741
AFG,jhu-recoveries,2020-07-21,23741
AFG,jhu-recoveries,2020-07-22,23924
AFG,jhu-recoveries,2020-07-23,24550
AFG,jhu-recoveries,2020-07-24,24602
AFG,jhu-recoveries,2020-07-25,24793
AGO,jhu-recoveries,2020-01-22,0
AGO,jhu-recoveries,2020-01-23,0
AGO,jhu-recoveries,2020-01-24,0
AGO,jhu-recoveries,2020-01-25,0
AGO,jhu-recoveries,2020-01-26,0
AGO,jhu-recoveries,2020-01-27,0
AGO,jhu-recoveries,2020-01-28,0
AGO,jhu-recoveries,2020-01-29,0
AGO,jhu-recoveries,2020-01-30,0
AGO,jhu-recoveries,2020-01-31,0
AGO,jhu-recoveries,2020-02-01,0
AGO,jhu-recoveries,2020-02-02,0
AGO,jhu-recoveries,2020-02-03,0
AGO,jhu-recoveries,2020-02-04,0
AGO,jhu-recoveries,2020-02-05,0
AGO,jhu-recoveries,2020-02-06,0
AGO,jhu-recoveries,2020-02-07,0
AGO,jhu-recoveries,2020-02-08,0
AGO,jhu-recoveries,2020-02-09,0
AGO,jhu-recoveries,2020-02-10,0
AGO,jhu-recoveries,2020-02-11,0
AGO,jhu-recoveries,2020-02-12,0
AGO,jhu-recoveries,2020-02-13,0
AGO,jhu-recoveries,2020-02-14,0
AGO,jhu-recoveries,2020-02-15,0
AGO,jhu-recoveries,2020-02-16,0
AGO,jhu-recoveries,2020-02-17,0
AGO,jhu-recoveries,2020-02-18,0
AGO,jhu-recoveries,2020-02-19,0
AGO,jhu-recoveries,2020-02-20,0
AGO,jhu-recoveries,2020-02-21,0
AGO,jhu-recoveries,2020-02-22,0
AGO,jhu-recoveries,2020-02-23,0
AGO,jhu-recoveries,2020-02-24,0
AGO,jhu-recoveries,2020-02-25,0
AGO,jhu-recoveries,2020-02-26,0
AGO,jhu-recoveries,2020-02-27,0
AGO,jhu-recoveries,2020-02-28,0
AGO,jhu-recoveries,2020-02-29,0
AGO,jhu-recoveries,2020-03-01,0
AGO,jhu-recoveries,2020-03-02,0
AGO,jhu-recoveries,2020-03-03,0
AGO,jhu-recoveries,2020-03-04,0
AGO,jhu-recoveries,2020-03-05,0
AGO,jhu-recoveries,2020-03-06,0
AGO,jhu-recoveries,2020-03-07,0
AGO,jhu-recoveries,2020-03-08,0
AGO,jhu-recoveries,2020-03-09,0
AGO,jhu-recoveries,2020-03-10,0
AGO,jhu-recoveries,2020-03-11,0
AGO,jhu-recoveries,2020-03-12,0
AGO,jhu-recoveries,2020-03-13,0
AGO,jhu-recoveries,2020-03-14,0
AGO,jhu-recoveries,2020-03-15,0
AGO,jhu-recoveries,2020-03-16,0
AGO,jhu-recoveries,2020-03-17,0
AGO,jhu-recoveries,2020-03-18,0
AGO,jhu-recoveries,2020-03-19,0
AGO,jhu-recoveries,2020-03-20,0
AGO,jhu-recoveries,2020-03-21,0
AGO,jhu-recoveries,2020-03-22,0
AGO,jhu-recoveries,2020-03-23,0
AGO,jhu-recoveries,2020-03-24,0
AGO,jhu-recoveries,2020-03-25,0
AGO,jhu-recoveries,2020-03-26,0
AGO,jhu-recoveries,2020-03-27,0
AGO,jhu-recoveries,2020-03-28,0
AGO,jhu-recoveries,2020-03-29,0
AGO,jhu-recoveries,2020-03-30,0
AGO,jhu-recoveries,2020-03-31,1
AGO,jhu-recoveries,2020-04-01,1
AGO,jhu-recoveries,2020-04-02,1
AGO,jhu-recoveries,2020-04-03,1
AGO,jhu-recoveries,2020-04-04,2
AGO,jhu-recoveries,2020-04-05,2
AGO,jhu-recoveries,2020-04-06,2
AGO,jhu-recoveries,2020-04-07,2
AGO,jhu-recoveries,2020-04-08,2
AGO,jhu-recoveries,2020-04-09,2
AGO,jhu-recoveries,2020-04-10,2
AGO,jhu-recoveries,2020-04-11,4
AGO,jhu-recoveries,2020-04-12,4
AGO,jhu-recoveries,2020-04-13,4
AGO,jhu-recoveries,2020-04-14,5
AGO,jhu-recoveries,2020-04-15,5
AGO,jhu-recoveries,2020-04-16,5
AGO,jhu-recoveries,2020-04-17,5
AGO,jhu-recoveries,2020-04-18,6
AGO,jhu-recoveries,2020-04-19,6
AGO,jhu-recoveries,2020-04-20,6
AGO,jhu-recoveries,2020-04-21,6
AGO,jhu-recoveries,2020-04-22,6
AGO,jhu-recoveries,2020-04-23,6
AGO,jhu-recoveries,2020-04-24,6
AGO,jhu-recoveries,2020-04-25,6
AGO,jhu-recoveries,2020-04-26,6
AGO,jhu-recoveries,2020-04-27,6
AGO,jhu-recoveries,2020-04-28,6
AGO,jhu-recoveries,2020-04-29,7
AGO,jhu-recoveries,2020-04-30,7
AGO,jhu-recoveries,2020-05-01,11
AGO,jhu-recoveries,2020-05-02,11
AGO,jhu-recoveries,2020-05-03,11
AGO,jhu-recoveries,2020-05-04,11
AGO,jhu-recoveries,2020-05-05,11
AGO,jhu-recoveries,2020-05-06,11
AGO,jhu-recoveries,2020-05-07,11
AGO,jhu-recoveries,2020-05-08,11
AGO,jhu-recoveries,2020-05-09,13
AGO,jhu-recoveries,2020-05-10,13
AGO,jhu-recoveries,2020-05-11,13
AGO,jhu-recoveries,2020-05-12,13
AGO,jhu-recoveries,2020-05-13,14
AGO,jhu-recoveries,2020-05-14,14
AGO,jhu-recoveries,2020-05-15,17
AGO,jhu-recoveries,2020-05-16,17
AGO,jhu-recoveries,2020-05-17,17
AGO,jhu-recoveries,2020-05-18,17
AGO,jhu-recoveries,2020-05-19,17
AGO,jhu-recoveries,2020-05-20,17
AGO,jhu-recoveries,2020-05-21,17
AGO,jhu-recoveries,2020-05-22,17
AGO,jhu-recoveries,2020-05-23,18
AGO,jhu-recoveries,2020-05-24,18
AGO,jhu-recoveries,2020-05-25,18
AGO,jhu-recoveries,2020-05-26,18
AGO,jhu-recoveries,2020-05-27,18
AGO,jhu-recoveries,2020-05-28,18
AGO,jhu-recoveries,2020-05-29,18
AGO,jhu-recoveries,2020-05-30,18
AGO,jhu-recoveries,2020-05-31,18
AGO,jhu-recoveries,2020-06-01,18
AGO,jhu-recoveries,2020-06-02,18
AGO,jhu-recoveries,2020-06-03,18
AGO,jhu-recoveries,2020-06-04,18
AGO,jhu-recoveries,2020-06-05,21
AGO,jhu-recoveries,2020-06-06,24
AGO,jhu-recoveries,2020-06-07,24
AGO,jhu-recoveries,2020-06-08,38
AGO,jhu-recoveries,2020-06-09,38
AGO,jhu-recoveries,2020-06-10,40
AGO,jhu-recoveries,2020-06-11,41
AGO,jhu-recoveries,2020-06-12,42
AGO,jhu-recoveries,2020-06-13,61
AGO,jhu-recoveries,2020-06-14,61
AGO,jhu-recoveries,2020-06-15,64
AGO,jhu-recoveries,2020-06-16,64
AGO,jhu-recoveries,2020-06-17,64
AGO,jhu-recoveries,2020-06-18,64
AGO,jhu-recoveries,2020-06-19,66
AGO,jhu-recoveries,2020-06-20,66
AGO,jhu-recoveries,2020-06-21,77
AGO,jhu-recoveries,2020-06-22,77
AGO,jhu-recoveries,2020-06-23,77
AGO,jhu-recoveries,2020-06-24,77
AGO,jhu-recoveries,2020-06-25,81
AGO,jhu-recoveries,2020-06-26,81
AGO,jhu-recoveries,2020-06-27,81
AGO,jhu-recoveries,2020-06-28,81
AGO,jhu-recoveries,2020-06-29,93
AGO,jhu-recoveries,2020-06-30,93
AGO,jhu-recoveries,2020-07-01,97
AGO,jhu-recoveries,2020-07-02,97
AGO,jhu-recoveries,2020-07-03,107
AGO,jhu-recoveries,2020-07-04,108
AGO,jhu-recoveries,2020-07-05,108
AGO,jhu-recoveries,2020-07-06,108
AGO,jhu-recoveries,2020-07-07,117
AGO,jhu-recoveries,2020-07-08,117
AGO,jhu-recoveries,2020-07-09,117
AGO,jhu-recoveries,2020-07-10,117
AGO,jhu-recoveries,2020-07-11,118
AGO,jhu-recoveries,2020-07-12,118
AGO,jhu-recoveries,2020-07-13,118
AGO,jhu-recoveries,2020-07-14,118
AGO,jhu-recoveries,2020-07-15,124
AGO,jhu-recoveries,2020-07-16,124
AGO,jhu-recoveries,2020-07-17,199
AGO,jhu-recoveries,2020-07-18,210
AGO,jhu-recoveries,2020-07-19,221
AGO,jhu-recoveries,2020-07-20,221
AGO,jhu-recoveries,2020-07-21,221
AGO,jhu-recoveries,2020-07-22,221
AGO,jhu-recoveries,2020-07-23,236
AGO,jhu-recoveries,2020-07-24,241
AGO,jhu-recoveries,2020-07-25,242
ALB,jhu-recoveries,2020-01-22,0
ALB,jhu-recoveries,2020-01-23,0
ALB,jhu-recoveries,2020-01-24,0
ALB,jhu-recoveries,2020-01-25,0
ALB,jhu-recoveries,2020-01-26,0
ALB,jhu-recoveries,2020-01-27,0
ALB,jhu-recoveries,2020-01-28,0
ALB,jhu-recoveries,2020-01-29,0
ALB,jhu-recoveries,2020-01-30,0
ALB,jhu-recoveries,2020-01-31,0
ALB,jhu-recoveries,2020-02-01,0
ALB,jhu-recoveries,2020-02-02,0
ALB,jhu-recoveries,2020-02-03,0
ALB,jhu-recoveries,2020-02-04,0
ALB,jhu-recoveries,2020-02-05,0
ALB,jhu-recoveries,2020-02-06,0
ALB,jhu-recoveries,2020-02-07,0
ALB,jhu-recoveries,2020-02-08,0
ALB,jhu-recoveries,2020-02-09,0
ALB,jhu-recoveries,2020-02-10,0
ALB,jhu-recoveries,2020-02-11,0
ALB,jhu-recoveries,2020-02-12,0
ALB,jhu-recoveries,2020-02-13,0
ALB,jhu-recoveries,2020-02-14,0
ALB,jhu-recoveries,2020-02-15,0
ALB,jhu-recoveries,2020-02-16,0
ALB,jhu-recoveries,2020-02-17,0
ALB,jhu-recoveries,2020-02-18,0
ALB,jhu-recoveries,2020-02-19,0
ALB,jhu-recoveries,2020-02-20,0
ALB,jhu-recoveries,2020-02-21,0
ALB,jhu-recoveries,2020-02-22,0
ALB,jhu-recoveries,2020-02-23,0
ALB,jhu-recoveries,2020-02-24,0
ALB,jhu-recoveries,2020-02-25,0
ALB,jhu-recoveries,2020-02-26,0
ALB,jhu-recoveries,2020-02-27,0
ALB,jhu-recoveries,2020-02-28,0
ALB,jhu-recoveries,2020-02-29,0
ALB,jhu-recoveries,2020-03-01,0
ALB,jhu-recoveries,2020-03-02,0
ALB,jhu-recoveries,2020-03-03,0
ALB,jhu-recoveries,2020-03-04,0
ALB,jhu-recoveries,2020-03-05,0
ALB,jhu-recoveries,2020-03-06,0
ALB,jhu-recoveries,2020-03-07,0
ALB,jhu-recoveries,2020-03-08,0
ALB,jhu-recoveries,2020-03-09,0
ALB,jhu-recoveries,2020-03-10,0
ALB,jhu-recoveries,2020-03-11,0
ALB,jhu-recoveries,2020-03-12,0
ALB,jhu-recoveries,2020-03-13,0
ALB,jhu-recoveries,2020-03-14,0
ALB,jhu-recoveries,2020-03-15,0
ALB,jhu-recoveries,2020-03-16,0
ALB,jhu-recoveries,2020-03-17,0
ALB,jhu-recoveries,2020-03-18,0
ALB,jhu-recoveries,2020-03-19,0
ALB,jhu-recoveries,2020-03-20,0
ALB,jhu-recoveries,2020-03-21,2
ALB,jhu-recoveries,2020-03-22,2
ALB,jhu-recoveries,2020-03-23,2
ALB,jhu-recoveries,2020-03-24,10
ALB,jhu-recoveries,2020-03-25,17
ALB,jhu-recoveries,2020-03-26,17
ALB,jhu-recoveries,2020-03-27,31
ALB,jhu-recoveries,2020-03-28,31
ALB,jhu-recoveries,2020-03-29,33
ALB,jhu-recoveries,2020-03-30,44
ALB,jhu-recoveries,2020-03-31,52
ALB,jhu-recoveries,2020-04-01,67
ALB,jhu-recoveries,2020-04-02,76
ALB,jhu-recoveries,2020-04-03,89
ALB,jhu-recoveries,2020-04-04,99
ALB,jhu-recoveries,2020-04-05,104
ALB,jhu-recoveries,2020-04-06,116
ALB,jhu-recoveries,2020-04-07,131
ALB,jhu-recoveries,2020-04-08,154
ALB,jhu-recoveries,2020-04-09,165
ALB,jhu-recoveries,2020-04-10,182
ALB,jhu-recoveries,2020-04-11,197
ALB,jhu-recoveries,2020-04-12,217
ALB,jhu-recoveries,2020-04-13,232
ALB,jhu-recoveries,2020-04-14,248
ALB,jhu-recoveries,2020-04-15,251
ALB,jhu-recoveries,2020-04-16,277
ALB,jhu-recoveries,2020-04-17,283
ALB,jhu-recoveries,2020-04-18,302
ALB,jhu-recoveries,2020-04-19,314
ALB,jhu-recoveries,2020-04-20,327
ALB,jhu-recoveries,2020-04-21,345
ALB,jhu-recoveries,2020-04-22,356
ALB,jhu-recoveries,2020-04-23,385
ALB,jhu-recoveries,2020-04-24,394
ALB,jhu-recoveries,2020-04-25,403
ALB,jhu-recoveries,2020-04-26,410
ALB,jhu-recoveries,2020-04-27,422
ALB,jhu-recoveries,2020-04-28,431
ALB,jhu-recoveries,2020-04-29,455
ALB,jhu-recoveries,2020-04-30,470
ALB,jhu-recoveries,2020-05-01,488
ALB,jhu-recoveries,2020-05-02,519
ALB,jhu-recoveries,2020-05-03,531
ALB,jhu-recoveries,2020-05-04,543
ALB,jhu-recoveries,2020-05-05,570
ALB,jhu-recoveries,2020-05-06,595
ALB,jhu-recoveries,2020-05-07,605
ALB,jhu-recoveries,2020-05-08,620
ALB,jhu-recoveries,2020-05-09,627
ALB,jhu-recoveries,2020-05-10,650
ALB,jhu-recoveries,2020-05-11,654
ALB,jhu-recoveries,2020-05-12,682
ALB,jhu-recoveries,2020-05-13,688
ALB,jhu-recoveries,2020-05-14,694
ALB,jhu-recoveries,2020-05-15,705
ALB,jhu-recoveries,2020-05-16,714
ALB,jhu-recoveries,2020-05-17,715
ALB,jhu-recoveries,2020-05-18,727
ALB,jhu-recoveries,2020-05-19,742
ALB,jhu-recoveries,2020-05-20,758
ALB,jhu-recoveries,2020-05-21,771
ALB,jhu-recoveries,2020-05-22,777
ALB,jhu-recoveries,2020-05-23,783
ALB,jhu-recoveries,2020-05-24,789
ALB,jhu-recoveries,2020-05-25,795
ALB,jhu-recoveries,2020-05-26,803
ALB,jhu-recoveries,2020-05-27,812
ALB,jhu-recoveries,2020-05-28,823
ALB,jhu-recoveries,2020-05-29,851
ALB,jhu-recoveries,2020-05-30,857
ALB,jhu-recoveries,2020-05-31,872
ALB,jhu-recoveries,2020-06-01,877
ALB,jhu-recoveries,2020-06-02,891
ALB,jhu-recoveries,2020-06-03,898
ALB,jhu-recoveries,2020-06-04,898
ALB,jhu-recoveries,2020-06-05,910
ALB,jhu-recoveries,2020-06-06,925
ALB,jhu-recoveries,2020-06-07,938
ALB,jhu-recoveries,2020-06-08,945
ALB,jhu-recoveries,2020-06-09,960
ALB,jhu-recoveries,2020-06-10,980
ALB,jhu-recoveries,2020-06-11,1001
ALB,jhu-recoveries,2020-06-12,1034
ALB,jhu-recoveries,2020-06-13,1039
ALB,jhu-recoveries,2020-06-14,1044
ALB,jhu-recoveries,2020-06-15,1055
ALB,jhu-recoveries,2020-06-16,1064
ALB,jhu-recoveries,2020-06-17,1077
ALB,jhu-recoveries,2020-06-18,1086
ALB,jhu-recoveries,2020-06-19,1114
ALB,jhu-recoveries,2020-06-20,1126
ALB,jhu-recoveries,2020-06-21,1134
ALB,jhu-recoveries,2020-06-22,1159
ALB,jhu-recoveries,2020-06-23,1195
ALB,jhu-recoveries,2020-06-24,1217
ALB,jhu-recoveries,2020-06-25,1250
ALB,jhu-recoveries,2020-06-26,1298
ALB,jhu-recoveries,2020-06-27,1346
ALB,jhu-recoveries,2020-06-28,1384
ALB,jhu-recoveries,2020-06-29,1438
ALB,jhu-recoveries,2020-06-30,1459
ALB,jhu-recoveries,2020-07-01,1516
ALB,jhu-recoveries,2020-07-02,1559
ALB,jhu-recoveries,2020-07-03,1592
ALB,jhu-recoveries,2020-07-04,1637
ALB,jhu-recoveries,2020-07-05,1657
ALB,jhu-recoveries,2020-07-06,1702
ALB,jhu-recoveries,2020-07-07,1744
ALB,jhu-recoveries,2020-07-08,1791
ALB,jhu-recoveries,2020-07-09,1832
ALB,jhu-recoveries,2020-07-10,1875
ALB,jhu-recoveries,2020-07-11,1881
ALB,jhu-recoveries,2020-07-12,1946
ALB,jhu-recoveries,2020-07-13,2014
ALB,jhu-recoveries,2020-07-14,2062
ALB,jhu-recoveries,2020-07-15,2091
ALB,jhu-recoveries,2020-07-16,2137
ALB,jhu-recoveries,2020-07-17,2214
ALB,jhu-recoveries,2020-07-18,2264
ALB,jhu-recoveries,2020-07-19,2311
ALB,jhu-recoveries,2020-07-20,2352
ALB,jhu-recoveries,2020-07-21,2397
ALB,jhu-recoveries,2020-07-22,2463
ALB,jhu-recoveries,2020-07-23,2523
ALB,jhu-recoveries,2020-07-24,2608
ALB,jhu-recoveries,2020-07-25,2637
AND,jhu-recoveries,2020-01-22,0
AND,jhu-recoveries,2020-01-23,0
AND,jhu-recoveries,2020-01-24,0
AND,jhu-recoveries,2020-01-25,0
AND,jhu-recoveries,2020-01-26,0
AND,jhu-recoveries,2020-01-27,0
AND,jhu-recoveries,2020-01-28,0
AND,jhu-recoveries,2020-01-29,0
AND,jhu-recoveries,2020-01-30,0
AND,jhu-recoveries,2020-01-31,0
AND,jhu-recoveries,2020-02-01,0
AND,jhu-recoveries,2020-02-02,0
AND,jhu-recoveries,2020-02-03,0
AND,jhu-recoveries,2020-02-04,0
AND,jhu-recoveries,2020-02-05,0
AND,jhu-recoveries,2020-02-06,0
AND,jhu-recoveries,2020-02-07,0
AND,jhu-recoveries,2020-02-08,0
AND,jhu-recoveries,2020-02-09,0
AND,jhu-recoveries,2020-02-10,0
AND,jhu-recoveries,2020-02-11,0
AND,jhu-recoveries,2020-02-12,0
AND,jhu-recoveries,2020-02-13,0
AND,jhu-recoveries,2020-02-14,0
AND,jhu-recoveries,2020-02-15,0
AND,jhu-recoveries,2020-02-16,0
AND,jhu-recoveries,2020-02-17,0
AND,jhu-recoveries,2020-02-18,0
AND,jhu-recoveries,2020-02-19,0
AND,jhu-recoveries,2020-02-20,0
AND,jhu-recoveries,2020-02-21,0
AND,jhu-recoveries,2020-02-22,0
AND,jhu-recoveries,2020-02-23,0
AND,jhu-recoveries,2020-02-24,0
AND,jhu-recoveries,2020-02-25,0
AND,jhu-recoveries,2020-02-26,0
AND,jhu-recoveries,2020-02-27,0
AND,jhu-recoveries,2020-02-28,0
AND,jhu-recoveries,2020-02-29,0
AND,jhu-recoveries,2020-03-01,0
AND,jhu-recoveries,2020-03-02,0
AND,jhu-recoveries,2020-03-03,0
AND,jhu-recoveries,2020-03-04,0
AND,jhu-recoveries,2020-03-05,0
AND,jhu-recoveries,2020-03-06,0
AND,jhu-recoveries,2020-03-07,0
AND,jhu-recoveries,2020-03-08,0
AND,jhu-recoveries,2020-03-09,0
AND,jhu-recoveries,2020-03-10,0
AND,jhu-recoveries,2020-03-11,0
AND,jhu-recoveries,2020-03-12,1
AND,jhu-recoveries,2020-03-13,0
AND,jhu-recoveries,2020-03-14,1
AND,jhu-recoveries,2020-03-15,1
AND,jhu-recoveries,2020-03-16,1
AND,jhu-recoveries,2020-03-17,1
AND,jhu-recoveries,2020-03-18,1
AND,jhu-recoveries,2020-03-19,1
AND,jhu-recoveries,2020-03-20,1
AND,jhu-recoveries,2020-03-21,1
AND,jhu-recoveries,2020-03-22,1
AND,jhu-recoveries,2020-03-23,1
AND,jhu-recoveries,2020-03-24,1
AND,jhu-recoveries,2020-03-25,1
AND,jhu-recoveries,2020-03-26,1
AND,jhu-recoveries,2020-03-27,1
AND,jhu-recoveries,2020-03-28,1
AND,jhu-recoveries,2020-03-29,1
AND,jhu-recoveries,2020-03-30,10
AND,jhu-recoveries,2020-03-31,10
AND,jhu-recoveries,2020-04-01,10
AND,jhu-recoveries,2020-04-02,10
AND,jhu-recoveries,2020-04-03,16
AND,jhu-recoveries,2020-04-04,21
AND,jhu-recoveries,2020-04-05,26
