country,indicator,date,value
AFG,jhu-cases,2020-04-30,2171
AFG,jhu-cases,2020-05-01,2335
AFG,jhu-cases,2020-05-02,2469
AFG,jhu-cases,2020-05-03,2704
AFG,jhu-cases,2020-05-04,2894
AFG,jhu-cases,2020-05-05,3224
AFG,jhu-cases,2020-05-06,3392
AFG,jhu-cases,2020-05-07,3563
AFG,jhu-cases,2020-05-08,3778
AFG,jhu-cases,2020-05-09,4033
AFG,jhu-cases,2020-05-10,4402
AFG,jhu-cases,2020-05-11,4687
AFG,jhu-cases,2020-05-12,4963
AFG,jhu-cases,2020-05-13,5226
AFG,jhu-cases,2020-05-14,5639
AFG,jhu-cases,2020-05-15,6053
AFG,jhu-cases,2020-05-16,6402
AFG,jhu-cases,2020-05-17,6664
AFG,jhu-cases,2020-05-18,7072
AFG,jhu-cases,2020-05-19,7653
AFG,jhu-cases,2020-05-20,8145
AFG,jhu-cases,2020-05-21,8676
AFG,jhu-cases,2020-05-22,9216
AFG,jhu-cases,2020-05-23,9998
AFG,jhu-cases,2020-05-24,10582
AFG,jhu-cases,2020-05-25,11173
AFG,jhu-cases,2020-05-26,11831
AFG,jhu-cases,2020-05-27,12456
AFG,jhu-cases,2020-05-28,13036
AFG,jhu-cases,2020-05-29,13659
AFG,jhu-cases,2020-05-30,14525
AFG,jhu-cases,2020-05-31,15205
AFG,jhu-cases,2020-06-01,15750
AFG,jhu-cases,2020-06-02,16509
AFG,jhu-cases,2020-06-03,17267
AFG,jhu-cases,2020-06-04,18054
AFG,jhu-cases,2020-06-05,18969
AFG,jhu-cases,2020-06-06,19551
AFG,jhu-cases,2020-06-07,20342
AFG,jhu-cases,2020-06-08,20917
AFG,jhu-cases,2020-06-09,21459
AFG,jhu-cases,2020-06-10,22142
AFG,jhu-cases,2020-06-11,22890
AFG,jhu-cases,2020-06-12,23546
AFG,jhu-cases,2020-06-13,24102
AFG,jhu-cases,2020-06-14,24766
AFG,jhu-cases,2020-06-15,25527
AFG,jhu-cases,2020-06-16,26310
AFG,jhu-cases,2020-06-17,26874
AFG,jhu-cases,2020-06-18,27532
AFG,jhu-cases,2020-06-19,27878
AFG,jhu-cases,2020-06-20,28424
AFG,jhu-cases,2020-06-21,28833
AFG,jhu-cases,2020-06-22,29157
AFG,jhu-cases,2020-06-23,29481
AFG,jhu-cases,2020-06-24,29640
AFG,jhu-cases,2020-06-25,30175
AFG,jhu-cases,2020-06-26,30451
AFG,jhu-cases,2020-06-27,30616
AFG,jhu-cases,2020-06-28,30967
AFG,jhu-cases,2020-06-29,31238
AFG,jhu-cases,2020-06-30,31517
AFG,jhu-cases,2020-07-01,31836
AFG,jhu-cases,2020-07-02,32022
AFG,jhu-cases,2020-07-03,32324
AFG,jhu-cases,2020-07-04,32672
AFG,jhu-cases,2020-07-05,32951
AFG,jhu-cases,2020-07-06,33190
AFG,jhu-cases,2020-07-07,33384
AFG,jhu-cases,2020-07-08,33594
AFG,jhu-cases,2020-07-09,33908
AFG,jhu-cases,2020-07-10,34194
AFG,jhu-cases,2020-07-11,34366
AFG,jhu-cases,2020-07-12,34451
AFG,jhu-cases,2020-07-13,34455
AFG,jhu-cases,2020-07-14,34740
AFG,jhu-cases,2020-07-15,34994
AFG,jhu-cases,2020-07-16,35070
AFG,jhu-cases,2020-07-17,35229
AFG,jhu-cases,2020-07-18,35301
AFG,jhu-cases,2020-07-19,35475
AFG,jhu-cases,2020-07-20,35526
AFG,jhu-cases,2020-07-21,35615
AFG,jhu-cases,2020-07-22,35727
AFG,jhu-cases,2020-07-23,35928
AFG,jhu-cases,2020-07-24,35981
AFG,jhu-cases,2020-07-25,36036
AGO,jhu-cases,2020-01-22,0
AGO,jhu-cases,2020-01-23,0
AGO,jhu-cases,2020-01-24,0
AGO,jhu-cases,2020-01-25,0
AGO,jhu-cases,2020-01-26,0
AGO,jhu-cases,2020-01-27,0
AGO,jhu-cases,2020-01-28,0
AGO,jhu-cases,2020-01-29,0
AGO,jhu-cases,2020-01-30,0
AGO,jhu-cases,2020-01-31,0
AGO,jhu-cases,2020-02-01,0
AGO,jhu-cases,2020-02-02,0
AGO,jhu-cases,2020-02-03,0
AGO,jhu-cases,2020-02-04,0
AGO,jhu-cases,2020-02-05,0
AGO,jhu-cases,2020-02-06,0
AGO,jhu-cases,2020-02-07,0
AGO,jhu-cases,2020-02-08,0
AGO,jhu-cases,2020-02-09,0
AGO,jhu-cases,2020-02-10,0
AGO,jhu-cases,2020-02-11,0
AGO,jhu-cases,2020-02-12,0
AGO,jhu-cases,2020-02-13,0
AGO,jhu-cases,2020-02-14,0
AGO,jhu-cases,2020-02-15,0
AGO,jhu-cases,2020-02-16,0
AGO,jhu-cases,2020-02-17,0
AGO,jhu-cases,2020-02-18,0
AGO,jhu-cases,2020-02-19,0
AGO,jhu-cases,2020-02-20,0
AGO,jhu-cases,2020-02-21,0
AGO,jhu-cases,2020-02-22,0
AGO,jhu-cases,2020-02-23,0
AGO,jhu-cases,2020-02-24,0
AGO,jhu-cases,2020-02-25,0
AGO,jhu-cases,2020-02-26,0
AGO,jhu-cases,2020-02-27,0
AGO,jhu-cases,2020-02-28,0
AGO,jhu-cases,2020-02-29,0
AGO,jhu-cases,2020-03-01,0
AGO,jhu-cases,2020-03-02,0
AGO,jhu-cases,2020-03-03,0
AGO,jhu-cases,2020-03-04,0
AGO,jhu-cases,2020-03-05,0
AGO,jhu-cases,2020-03-06,0
AGO,jhu-cases,2020-03-07,0
AGO,jhu-cases,2020-03-08,0
AGO,jhu-cases,2020-03-09,0
AGO,jhu-cases,2020-03-10,0
AGO,jhu-cases,2020-03-11,0
AGO,jhu-cases,2020-03-12,0
AGO,jhu-cases,2020-03-13,0
AGO,jhu-cases,2020-03-14,0
AGO,jhu-cases,2020-03-15,0
AGO,jhu-cases,2020-03-16,0
AGO,jhu-cases,2020-03-17,0
AGO,jhu-cases,2020-03-18,0
AGO,jhu-cases,2020-03-19,0
AGO,jhu-cases,2020-03-20,1
AGO,jhu-cases,2020-03-21,2
AGO,jhu-cases,2020-03-22,2
AGO,jhu-cases,2020-03-23,3
AGO,jhu-cases,2020-03-24,3
AGO,jhu-cases,2020-03-25,3
AGO,jhu-cases,2020-03-26,4
AGO,jhu-cases,2020-03-27,4
AGO,jhu-cases,2020-03-28,5
AGO,jhu-cases,2020-03-29,7
AGO,jhu-cases,2020-03-30,7
AGO,jhu-cases,2020-03-31,7
AGO,jhu-cases,2020-04-01,8
AGO,jhu-cases,2020-04-02,8
AGO,jhu-cases,2020-04-03,8
AGO,jhu-cases,2020-04-04,10
AGO,jhu-cases,2020-04-05,14
AGO,jhu-cases,2020-04-06,16
AGO,jhu-cases,2020-04-07,17
AGO,jhu-cases,2020-04-08,19
AGO,jhu-cases,2020-04-09,19
AGO,jhu-cases,2020-04-10,19
AGO,jhu-cases,2020-04-11,19
AGO,jhu-cases,2020-04-12,19
AGO,jhu-cases,2020-04-13,19
AGO,jhu-cases,2020-04-14,19
AGO,jhu-cases,2020-04-15,19
AGO,jhu-cases,2020-04-16,19
AGO,jhu-cases,2020-04-17,19
AGO,jhu-cases,2020-04-18,24
AGO,jhu-cases,2020-04-19,24
AGO,jhu-cases,2020-04-20,24
AGO,jhu-cases,2020-04-21,24
AGO,jhu-cases,2020-04-22,25
AGO,jhu-cases,2020-04-23,25
AGO,jhu-cases,2020-04-24,25
AGO,jhu-cases,2020-04-25,25
AGO,jhu-cases,2020-04-26,26
AGO,jhu-cases,2020-04-27,27
AGO,jhu-cases,2020-04-28,27
AGO,jhu-cases,2020-04-29,27
AGO,jhu-cases,2020-04-30,27
AGO,jhu-cases,2020-05-01,30
AGO,jhu-cases,2020-05-02,35
AGO,jhu-cases,2020-05-03,35
AGO,jhu-cases,2020-05-04,35
AGO,jhu-cases,2020-05-05,36
AGO,jhu-cases,2020-05-06,36
AGO,jhu-cases,2020-05-07,36
AGO,jhu-cases,2020-05-08,43
AGO,jhu-cases,2020-05-09,43
AGO,jhu-cases,2020-05-10,45
AGO,jhu-cases,2020-05-11,45
AGO,jhu-cases,2020-05-12,45
AGO,jhu-cases,2020-05-13,45
AGO,jhu-cases,2020-05-14,48
AGO,jhu-cases,2020-05-15,48
AGO,jhu-cases,2020-05-16,48
AGO,jhu-cases,2020-05-17,48
AGO,jhu-cases,2020-05-18,50
AGO,jhu-cases,2020-05-19,52
AGO,jhu-cases,2020-05-20,52
AGO,jhu-cases,2020-05-21,58
AGO,jhu-cases,2020-05-22,60
AGO,jhu-cases,2020-05-23,61
AGO,jhu-cases,2020-05-24,69
AGO,jhu-cases,2020-05-25,70
AGO,jhu-cases,2020-05-26,70
AGO,jhu-cases,2020-05-27,71
AGO,jhu-cases,2020-05-28,74
AGO,jhu-cases,2020-05-29,81
AGO,jhu-cases,2020-05-30,84
AGO,jhu-cases,2020-05-31,86
AGO,jhu-cases,2020-06-01,86
AGO,jhu-cases,2020-06-02,86
AGO,jhu-cases,2020-06-03,86
AGO,jhu-cases,2020-06-04,86
AGO,jhu-cases,2020-06-05,86
AGO,jhu-cases,2020-06-06,88
AGO,jhu-cases,2020-06-07,91
AGO,jhu-cases,2020-06-08,92
AGO,jhu-cases,2020-06-09,96
AGO,jhu-cases,2020-06-10,113
AGO,jhu-cases,2020-06-11,118
AGO,jhu-cases,2020-06-12,130
AGO,jhu-cases,2020-06-13,138
AGO,jhu-cases,2020-06-14,140
AGO,jhu-cases,2020-06-15,142
AGO,jhu-cases,2020-06-16,148
AGO,jhu-cases,2020-06-17,155
AGO,jhu-cases,2020-06-18,166
AGO,jhu-cases,2020-06-19,172
AGO,jhu-cases,2020-06-20,176
AGO,jhu-cases,2020-06-21,183
AGO,jhu-cases,2020-06-22,186
AGO,jhu-cases,2020-06-23,189
AGO,jhu-cases,2020-06-24,197
AGO,jhu-cases,2020-06-25,212
AGO,jhu-cases,2020-06-26,212
AGO,jhu-cases,2020-06-27,259
AGO,jhu-cases,2020-06-28,267
AGO,jhu-cases,2020-06-29,276
AGO,jhu-cases,2020-06-30,284
AGO,jhu-cases,2020-07-01,291
AGO,jhu-cases,2020-07-02,315
AGO,jhu-cases,2020-07-03,328
AGO,jhu-cases,2020-07-04,346
AGO,jhu-cases,2020-07-05,346
AGO,jhu-cases,2020-07-06,346
AGO,jhu-cases,2020-07-07,386
AGO,jhu-cases,2020-07-08,386
AGO,jhu-cases,2020-07-09,396
AGO,jhu-cases,2020-07-10,458
AGO,jhu-cases,2020-07-11,462
AGO,jhu-cases,2020-07-12,506
AGO,jhu-cases,2020-07-13,525
AGO,jhu-cases,2020-07-14,541
AGO,jhu-cases,2020-07-15,576
AGO,jhu-cases,2020-07-16,607
AGO,jhu-cases,2020-07-17,638
AGO,jhu-cases,2020-07-18,687
AGO,jhu-cases,2020-07-19,705
AGO,jhu-cases,2020-07-20,749
AGO,jhu-cases,2020-07-21,779
AGO,jhu-cases,2020-07-22,812
AGO,jhu-cases,2020-07-23,851
AGO,jhu-cases,2020-07-24,880
AGO,jhu-cases,2020-07-25,916
ALB,jhu-cases,2020-01-22,0
ALB,jhu-cases,2020-01-23,0
ALB,jhu-cases,2020-01-24,0
ALB,jhu-cases,2020-01-25,0
ALB,jhu-cases,2020-01-26,0
ALB,jhu-cases,2020-01-27,0
ALB,jhu-cases,2020-01-28,0
ALB,jhu-cases,2020-01-29,0
ALB,jhu-cases,2020-01-30,0
ALB,jhu-cases,2020-01-31,0
ALB,jhu-cases,2020-02-01,0
ALB,jhu-cases,2020-02-02,0
ALB,jhu-cases,2020-02-03,0
ALB,jhu-cases,2020-02-04,0
ALB,jhu-cases,2020-02-05,0
ALB,jhu-cases,2020-02-06,0
ALB,jhu-cases,2020-02-07,0
ALB,jhu-cases,2020-02-08,0
ALB,jhu-cases,2020-02-09,0
ALB,jhu-cases,2020-02-10,0
ALB,jhu-cases,2020-02-11,0
ALB,jhu-cases,2020-02-12,0
ALB,jhu-cases,2020-02-13,0
ALB,jhu-cases,2020-02-14,0
ALB,jhu-cases,2020-02-15,0
ALB,jhu-cases,2020-02-16,0
ALB,jhu-cases,2020-02-17,0
ALB,jhu-cases,2020-02-18,0
ALB,jhu-cases,2020-02-19,0
ALB,jhu-cases,2020-02-20,0
ALB,jhu-cases,2020-02-21,0
ALB,jhu-cases,2020-02-22,0
ALB,jhu-cases,2020-02-23,0
ALB,jhu-cases,2020-02-24,0
ALB,jhu-cases,2020-02-25,0
ALB,jhu-cases,2020-02-26,0
ALB,jhu-cases,2020-02-27,0
ALB,jhu-cases,2020-02-28,0
ALB,jhu-cases,2020-02-29,0
ALB,jhu-cases,2020-03-01,0
ALB,jhu-cases,2020-03-02,0
ALB,jhu-cases,2020-03-03,0
ALB,jhu-cases,2020-03-04,0
ALB,jhu-cases,2020-03-05,0
ALB,jhu-cases,2020-03-06,0
ALB,jhu-cases,2020-03-07,0
ALB,jhu-cases,2020-03-08,0
ALB,jhu-cases,2020-03-09,2
ALB,jhu-cases,2020-03-10,10
ALB,jhu-cases,2020-03-11,12
ALB,jhu-cases,2020-03-12,23
ALB,jhu-cases,2020-03-13,33
ALB,jhu-cases,2020-03-14,38
ALB,jhu-cases,2020-03-15,42
ALB,jhu-cases,2020-03-16,51
ALB,jhu-cases,2020-03-17,55
ALB,jhu-cases,2020-03-18,59
ALB,jhu-cases,2020-03-19,64
ALB,jhu-cases,2020-03-20,70
ALB,jhu-cases,2020-03-21,76
ALB,jhu-cases,2020-03-22,89
ALB,jhu-cases,2020-03-23,104
ALB,jhu-cases,2020-03-24,123
ALB,jhu-cases,2020-03-25,146
ALB,jhu-cases,2020-03-26,174
ALB,jhu-cases,2020-03-27,186
ALB,jhu-cases,2020-03-28,197
ALB,jhu-cases,2020-03-29,212
ALB,jhu-cases,2020-03-30,223
ALB,jhu-cases,2020-03-31,243
ALB,jhu-cases,2020-04-01,259
ALB,jhu-cases,2020-04-02,277
ALB,jhu-cases,2020-04-03,304
ALB,jhu-cases,2020-04-04,333
ALB,jhu-cases,2020-04-05,361
ALB,jhu-cases,2020-04-06,377
ALB,jhu-cases,2020-04-07,383
ALB,jhu-cases,2020-04-08,400
ALB,jhu-cases,2020-04-09,409
ALB,jhu-cases,2020-04-10,416
ALB,jhu-cases,2020-04-11,433
ALB,jhu-cases,2020-04-12,446
ALB,jhu-cases,2020-04-13,467
ALB,jhu-cases,2020-04-14,475
ALB,jhu-cases,2020-04-15,494
ALB,jhu-cases,2020-04-16,518
ALB,jhu-cases,2020-04-17,539
ALB,jhu-cases,2020-04-18,548
ALB,jhu-cases,2020-04-19,562
ALB,jhu-cases,2020-04-20,584
ALB,jhu-cases,2020-04-21,609
ALB,jhu-cases,2020-04-22,634
ALB,jhu-cases,2020-04-23,663
ALB,jhu-cases,2020-04-24,678
ALB,jhu-cases,2020-04-25,712
ALB,jhu-cases,2020-04-26,726
ALB,jhu-cases,2020-04-27,736
ALB,jhu-cases,2020-04-28,750
ALB,jhu-cases,2020-04-29,766
ALB,jhu-cases,2020-04-30,773
ALB,jhu-cases,2020-05-01,782
ALB,jhu-cases,2020-05-02,789
ALB,jhu-cases,2020-05-03,795
ALB,jhu-cases,2020-05-04,803
ALB,jhu-cases,2020-05-05,820
ALB,jhu-cases,2020-05-06,832
ALB,jhu-cases,2020-05-07,842
ALB,jhu-cases,2020-05-08,850
ALB,jhu-cases,2020-05-09,856
ALB,jhu-cases,2020-05-10,868
ALB,jhu-cases,2020-05-11,872
ALB,jhu-cases,2020-05-12,876
ALB,jhu-cases,2020-05-13,880
ALB,jhu-cases,2020-05-14,898
ALB,jhu-cases,2020-05-15,916
ALB,jhu-cases,2020-05-16,933
ALB,jhu-cases,2020-05-17,946
ALB,jhu-cases,2020-05-18,948
ALB,jhu-cases,2020-05-19,949
ALB,jhu-cases,2020-05-20,964
ALB,jhu-cases,2020-05-21,969
ALB,jhu-cases,2020-05-22,981
ALB,jhu-cases,2020-05-23,989
ALB,jhu-cases,2020-05-24,998
ALB,jhu-cases,2020-05-25,1004
ALB,jhu-cases,2020-05-26,1029
ALB,jhu-cases,2020-05-27,1050
ALB,jhu-cases,2020-05-28,1076
ALB,jhu-cases,2020-05-29,1099
ALB,jhu-cases,2020-05-30,1122
ALB,jhu-cases,2020-05-31,1137
ALB,jhu-cases,2020-06-01,1143
ALB,jhu-cases,2020-06-02,1164
ALB,jhu-cases,2020-06-03,1184
ALB,jhu-cases,2020-06-04,1197
ALB,jhu-cases,2020-06-05,1212
ALB,jhu-cases,2020-06-06,1232
ALB,jhu-cases,2020-06-07,1246
ALB,jhu-cases,2020-06-08,1263
ALB,jhu-cases,2020-06-09,1299
ALB,jhu-cases,2020-06-10,1341
ALB,jhu-cases,2020-06-11,1385
ALB,jhu-cases,2020-06-12,1416
ALB,jhu-cases,2020-06-13,1464
ALB,jhu-cases,2020-06-14,1521
ALB,jhu-cases,2020-06-15,1590
ALB,jhu-cases,2020-06-16,1672
ALB,jhu-cases,2020-06-17,1722
ALB,jhu-cases,2020-06-18,1788
ALB,jhu-cases,2020-06-19,1838
ALB,jhu-cases,2020-06-20,1891
ALB,jhu-cases,2020-06-21,1962
ALB,jhu-cases,2020-06-22,1995
ALB,jhu-cases,2020-06-23,2047
ALB,jhu-cases,2020-06-24,2114
ALB,jhu-cases,2020-06-25,2192
ALB,jhu-cases,2020-06-26,2269
ALB,jhu-cases,2020-06-27,2330
ALB,jhu-cases,2020-06-28,2402
ALB,jhu-cases,2020-06-29,2466
ALB,jhu-cases,2020-06-30,2535
ALB,jhu-cases,2020-07-01,2580
ALB,jhu-cases,2020-07-02,2662
ALB,jhu-cases,2020-07-03,2752
ALB,jhu-cases,2020-07-04,2819
ALB,jhu-cases,2020-07-05,2893
ALB,jhu-cases,2020-07-06,2964
ALB,jhu-cases,2020-07-07,3038
ALB,jhu-cases,2020-07-08,3106
ALB,jhu-cases,2020-07-09,3188
ALB,jhu-cases,2020-07-10,3278
ALB,jhu-cases,2020-07-11,3371
ALB,jhu-cases,2020-07-12,3454
ALB,jhu-cases,2020-07-13,3571
ALB,jhu-cases,2020-07-14,3667
ALB,jhu-cases,2020-07-15,3752
ALB,jhu-cases,2020-07-16,3851
ALB,jhu-cases,2020-07-17,3906
ALB,jhu-cases,2020-07-18,4008
ALB,jhu-cases,2020-07-19,4090
ALB,jhu-cases,2020-07-20,4171
ALB,jhu-cases,2020-07-21,4290
ALB,jhu-cases,2020-07-22,4358
ALB,jhu-cases,2020-07-23,4466
ALB,jhu-cases,2020-07-24,4570
ALB,jhu-cases,2020-07-25,4637
AND,jhu-cases,2020-01-22,0
AND,jhu-cases,2020-01-23,0
AND,jhu-cases,2020-01-24,0
AND,jhu-cases,2020-01-25,0
AND,jhu-cases,2020-01-26,0
AND,jhu-cases,2020-01-27,0
AND,jhu-cases,2020-01-28,0
AND,jhu-cases,2020-01-29,0
AND,jhu-cases,2020-01-30,0
AND,jhu-cases,2020-01-31,0
AND,jhu-cases,2020-02-01,0
AND,jhu-cases,2020-02-02,0
AND,jhu-cases,2020-02-03,0
AND,jhu-cases,2020-02-04,0
AND,jhu-cases,2020-02-05,0
AND,jhu-cases,2020-02-06,0
AND,jhu-cases,2020-02-07,0
AND,jhu-cases,2020-02-08,0
AND,jhu-cases,2020-02-09,0
AND,jhu-cases,2020-02-10,0
AND,jhu-cases,2020-02-11,0
AND,jhu-cases,2020-02-12,0
AND,jhu-cases,2020-02-13,0
AND,jhu-cases,2020-02-14,0
AND,jhu-cases,2020-02-15,0
AND,jhu-cases,2020-02-16,0
AND,jhu-cases,2020-02-17,0
AND,jhu-cases,2020-02-18,0
AND,jhu-cases,2020-02-19,0
AND,jhu-cases,2020-02-20,0
AND,jhu-cases,2020-02-21,0
AND,jhu-cases,2020-02-22,0
AND,jhu-cases,2020-02-23,0
AND,jhu-cases,2020-02-24,0
AND,jhu-cases,2020-02-25,0
AND,jhu-cases,2020-02-26,0
AND,jhu-cases,2020-02-27,0
AND,jhu-cases,2020-02-28,0
AND,jhu-cases,2020-02-29,0
AND,jhu-cases,2020-03-01,0
AND,jhu-cases,2020-03-02,1
AND,jhu-cases,2020-03-03,1
AND,jhu-cases,2020-03-04,1
AND,jhu-cases,2020-03-05,1
AND,jhu-cases,2020-03-06,1
AND,jhu-cases,2020-03-07,1
AND,jhu-cases,2020-03-08,1
AND,jhu-cases,2020-03-09,1
AND,jhu-cases,2020-03-10,1
AND,jhu-cases,2020-03-11,1
AND,jhu-cases,2020-03-12,1
AND,jhu-cases,2020-03-13,1
AND,jhu-cases,2020-03-14,1
AND,jhu-cases,2020-03-15,1
AND,jhu-cases,2020-03-16,2
AND,jhu-cases,2020-03-17,39
AND,jhu-cases,2020-03-18,39
AND,jhu-cases,2020-03-19,53
AND,jhu-cases,2020-03-20,75
AND,jhu-cases,2020-03-21,88
AND,jhu-cases,2020-03-22,113
AND,jhu-cases,2020-03-23,133
AND,jhu-cases,2020-03-24,164
AND,jhu-cases,2020-03-25,188
AND,jhu-cases,2020-03-26,224
AND,jhu-cases,2020-03-27,267
AND,jhu-cases,2020-03-28,308
AND,jhu-cases,2020-03-29,334
AND,jhu-cases,2020-03-30,370
AND,jhu-cases,2020-03-31,376
AND,jhu-cases,2020-04-01,390
AND,jhu-cases,2020-04-02,428
AND,jhu-cases,2020-04-03,439
AND,jhu-cases,2020-04-04,466
AND,jhu-cases,2020-04-05,501
AND,jhu-cases,2020-04-06,525
AND,jhu-cases,2020-04-07,545
AND,jhu-cases,2020-04-08,564
AND,jhu-cases,2020-04-09,583
AND,jhu-cases,2020-04-10,601
AND,jhu-cases,2020-04-11,601
AND,jhu-cases,2020-04-12,638
AND,jhu-cases,2020-04-13,646
AND,jhu-cases,2020-04-14,659
AND,jhu-cases,2020-04-15,673
AND,jhu-cases,2020-04-16,673
AND,jhu-cases,2020-04-17,696
AND,jhu-cases,2020-04-18,704
AND,jhu-cases,2020-04-19,713
AND,jhu-cases,2020-04-20,717
AND,jhu-cases,2020-04-21,717
AND,jhu-cases,2020-04-22,723
AND,jhu-cases,2020-04-23,723
AND,jhu-cases,2020-04-24,731
AND,jhu-cases,2020-04-25,738
AND,jhu-cases,2020-04-26,738
AND,jhu-cases,2020-04-27,743
AND,jhu-cases,2020-04-28,743
AND,jhu-cases,2020-04-29,743
AND,jhu-cases,2020-04-30,745
AND,jhu-cases,2020-05-01,745
AND,jhu-cases,2020-05-02,747
AND,jhu-cases,2020-05-03,748
AND,jhu-cases,2020-05-04,750
AND,jhu-cases,2020-05-05,751
AND,jhu-cases,2020-05-06,751
AND,jhu-cases,2020-05-07,752
AND,jhu-cases,2020-05-08,752
AND,jhu-cases,2020-05-09,754
AND,jhu-cases,2020-05-10,755
AND,jhu-cases,2020-05-11,755
AND,jhu-cases,2020-05-12,758
AND,jhu-cases,2020-05-13,760
AND,jhu-cases,2020-05-14,761
AND,jhu-cases,2020-05-15,761
AND,jhu-cases,2020-05-16,761
AND,jhu-cases,2020-05-17,761
AND,jhu-cases,2020-05-18,761
AND,jhu-cases,2020-05-19,761
AND,jhu-cases,2020-05-20,762
AND,jhu-cases,2020-05-21,762
AND,jhu-cases,2020-05-22,762
AND,jhu-cases,2020-05-23,762
AND,jhu-cases,2020-05-24,762
AND,jhu-cases,2020-05-25,763
AND,jhu-cases,2020-05-26,763
AND,jhu-cases,2020-05-27,763
AND,jhu-cases,2020-05-28,763
AND,jhu-cases,2020-05-29,764
AND,jhu-cases,2020-05-30,764
AND,jhu-cases,2020-05-31,764
AND,jhu-cases,2020-06-01,765
AND,jhu-cases,2020-06-02,844
AND,jhu-cases,2020-06-03,851
AND,jhu-cases,2020-06-04,852
AND,jhu-cases,2020-06-05,852
AND,jhu-cases,2020-06-06,852
AND,jhu-cases,2020-06-07,852
AND,jhu-cases,2020-06-08,852
AND,jhu-cases,2020-06-09,852
