iso_code,country,date,owid_total_deaths_per_million
AFG,Afghanistan,2020-05-25,5.651
AFG,Afghanistan,2020-05-26,5.677
AFG,Afghanistan,2020-05-27,5.857
AFG,Afghanistan,2020-05-28,6.062
AFG,Afghanistan,2020-05-29,6.345
AFG,Afghanistan,2020-05-30,6.422
AFG,Afghanistan,2020-05-31,6.628
AFG,Afghanistan,2020-06-01,6.833
AFG,Afghanistan,2020-06-02,7.039
AFG,Afghanistan,2020-06-03,7.655
AFG,Afghanistan,2020-06-04,7.809
AFG,Afghanistan,2020-06-05,8.04
AFG,Afghanistan,2020-06-06,8.503
AFG,Afghanistan,2020-06-07,9.273
AFG,Afghanistan,2020-06-08,9.582
AFG,Afghanistan,2020-06-09,9.967
AFG,Afghanistan,2020-06-10,10.506
AFG,Afghanistan,2020-06-11,11.046
AFG,Afghanistan,2020-06-12,11.56
AFG,Afghanistan,2020-06-13,11.688
AFG,Afghanistan,2020-06-14,12.202
AFG,Afghanistan,2020-06-15,12.382
AFG,Afghanistan,2020-06-16,12.716
AFG,Afghanistan,2020-06-17,13.05
AFG,Afghanistan,2020-06-18,14.129
AFG,Afghanistan,2020-06-19,14.18
AFG,Afghanistan,2020-06-20,14.719
AFG,Afghanistan,2020-06-21,15.028
AFG,Afghanistan,2020-06-22,15.336
AFG,Afghanistan,2020-06-23,15.85
AFG,Afghanistan,2020-06-24,16.389
AFG,Afghanistan,2020-06-25,17.314
AFG,Afghanistan,2020-06-26,17.519
AFG,Afghanistan,2020-06-27,18.393
AFG,Afghanistan,2020-06-28,18.701
AFG,Afghanistan,2020-06-29,19.009
AFG,Afghanistan,2020-06-30,19.318
AFG,Afghanistan,2020-07-01,20.037
AFG,Afghanistan,2020-07-02,20.782
AFG,Afghanistan,2020-07-03,21.09
AFG,Afghanistan,2020-07-04,21.27
AFG,Afghanistan,2020-07-05,22.246
AFG,Afghanistan,2020-07-06,23.119
AFG,Afghanistan,2020-07-07,23.685
AFG,Afghanistan,2020-07-08,24.121
AFG,Afghanistan,2020-07-09,24.635
AFG,Afghanistan,2020-07-10,24.995
AFG,Afghanistan,2020-07-11,25.585
AFG,Afghanistan,2020-07-12,25.996
AFG,Afghanistan,2020-07-13,26.716
AFG,Afghanistan,2020-07-14,27.332
AFG,Afghanistan,2020-07-15,28.154
AFG,Afghanistan,2020-07-16,28.694
AFG,Afghanistan,2020-07-17,29.516
AFG,Afghanistan,2020-07-18,29.952
AFG,Afghanistan,2020-07-19,30.389
AFG,Afghanistan,2020-07-20,30.441
AFG,Afghanistan,2020-07-21,30.518
AFG,Afghanistan,2020-07-22,30.62
AFG,Afghanistan,2020-07-23,31.16
AFG,Afghanistan,2020-07-24,31.519
AFG,Afghanistan,2020-07-25,32.085
AFG,Afghanistan,2020-07-26,32.393
AFG,Afghanistan,2020-07-27,32.65
AFG,Afghanistan,2020-07-28,32.675
AFG,Afghanistan,2020-07-29,32.701
AFG,Afghanistan,2020-07-30,32.958
AFG,Afghanistan,2020-07-31,32.984
AFG,Afghanistan,2020-08-01,33.009
AFG,Afghanistan,2020-08-02,33.035
AFG,Afghanistan,2020-08-03,33.138
AFG,Afghanistan,2020-08-04,33.138
AFG,Afghanistan,2020-08-05,33.292
AFG,Afghanistan,2020-08-06,33.42
AFG,Afghanistan,2020-08-07,33.652
AFG,Afghanistan,2020-08-08,33.78
AFG,Afghanistan,2020-08-09,33.934
AFG,Afghanistan,2020-08-10,34.14
AFG,Afghanistan,2020-08-11,34.576
AFG,Afghanistan,2020-08-12,34.833
AFG,Afghanistan,2020-08-13,35.064
AFG,Afghanistan,2020-08-14,35.193
AFG,Afghanistan,2020-08-15,35.219
AFG,Afghanistan,2020-08-16,35.347
AFG,Afghanistan,2020-08-17,35.398
AFG,Afghanistan,2020-08-18,35.501
AFG,Afghanistan,2020-08-19,35.553
AFG,Afghanistan,2020-08-20,35.604
AFG,Afghanistan,2020-08-21,35.604
AFG,Afghanistan,2020-08-22,35.604
AFG,Afghanistan,2020-08-23,35.655
AFG,Afghanistan,2020-08-24,35.707
AFG,Afghanistan,2020-08-25,35.912
AFG,Afghanistan,2020-08-26,36.015
AFG,Afghanistan,2020-08-27,36.015
AFG,Afghanistan,2020-08-28,36.041
AFG,Afghanistan,2020-08-29,36.041
AFG,Afghanistan,2020-08-30,36.041
AFG,Afghanistan,2020-08-31,36.041
AFG,Afghanistan,2020-09-01,36.143
AFG,Afghanistan,2020-09-02,36.22
AFG,Afghanistan,2020-09-03,36.22
AFG,Afghanistan,2020-09-04,36.22
AFG,Afghanistan,2020-09-05,36.22
AFG,Afghanistan,2020-09-06,36.297
AFG,Afghanistan,2020-09-07,36.375
AFG,Afghanistan,2020-09-08,36.452
AFG,Afghanistan,2020-09-09,36.503
AFG,Afghanistan,2020-09-10,36.503
AFG,Afghanistan,2020-09-11,36.503
AFG,Afghanistan,2020-09-12,36.503
AFG,Afghanistan,2020-09-13,36.503
AFG,Afghanistan,2020-09-14,36.657
AFG,Afghanistan,2020-09-15,36.683
AFG,Afghanistan,2020-09-16,36.94
AFG,Afghanistan,2020-09-17,36.94
AFG,Afghanistan,2020-09-18,36.965
AFG,Afghanistan,2020-09-19,36.965
AFG,Afghanistan,2020-09-20,37.068
AFG,Afghanistan,2020-09-21,37.145
AFG,Afghanistan,2020-09-22,37.171
AFG,Afghanistan,2020-09-23,37.197
AFG,Afghanistan,2020-09-24,37.325
AFG,Afghanistan,2020-09-25,37.325
AFG,Afghanistan,2020-09-26,37.376
AFG,Afghanistan,2020-09-27,37.376
AFG,Afghanistan,2020-09-28,37.453
AFG,Afghanistan,2020-09-29,37.505
AFG,Afghanistan,2020-09-30,37.505
AFG,Afghanistan,2020-10-01,37.505
AFG,Afghanistan,2020-10-02,37.505
AFG,Afghanistan,2020-10-03,37.608
AFG,Afghanistan,2020-10-04,37.608
AFG,Afghanistan,2020-10-05,37.71
AFG,Afghanistan,2020-10-06,37.736
AFG,Afghanistan,2020-10-07,37.787
AFG,Afghanistan,2020-10-08,37.813
AFG,Afghanistan,2020-10-09,37.864
AFG,Afghanistan,2020-10-10,37.89
AFG,Afghanistan,2020-10-11,37.993
AFG,Afghanistan,2020-10-12,38.044
AFG,Afghanistan,2020-10-13,38.07
AFG,Afghanistan,2020-10-14,38.096
AFG,Afghanistan,2020-10-15,38.096
AFG,Afghanistan,2020-10-16,38.198
AFG,Afghanistan,2020-10-17,38.275
AFG,Afghanistan,2020-10-18,38.378
AFG,Afghanistan,2020-10-19,38.507
AFG,Afghanistan,2020-10-20,38.558
AFG,Afghanistan,2020-10-21,38.609
AFG,Afghanistan,2020-10-22,38.712
AFG,Afghanistan,2020-10-23,38.764
AFG,Afghanistan,2020-10-24,38.866
AFG,Afghanistan,2020-10-25,38.943
AFG,Afghanistan,2020-10-26,39.046
AFG,Afghanistan,2020-10-27,39.175
AFG,Afghanistan,2020-10-28,39.329
AFG,Afghanistan,2020-10-29,39.406
AFG,Afghanistan,2020-10-30,39.431
AFG,Afghanistan,2020-10-31,39.508
AFG,Afghanistan,2020-11-01,39.508
AFG,Afghanistan,2020-11-02,39.663
AFG,Afghanistan,2020-11-03,39.74
AFG,Afghanistan,2020-11-04,39.842
AFG,Afghanistan,2020-11-05,39.997
AFG,Afghanistan,2020-11-06,39.997
AFG,Afghanistan,2020-11-07,40.048
AFG,Afghanistan,2020-11-08,40.202
AFG,Afghanistan,2020-11-09,40.51
AFG,Afghanistan,2020-11-10,40.587
AFG,Afghanistan,2020-11-11,40.69
AFG,Afghanistan,2020-11-12,40.947
AFG,Afghanistan,2020-11-13,41.05
AFG,Afghanistan,2020-11-14,41.307
AFG,Afghanistan,2020-11-15,41.615
AFG,Afghanistan,2020-11-16,42.0
AFG,Afghanistan,2020-11-17,42.154
AFG,Afghanistan,2020-11-18,42.334
AFG,Afghanistan,2020-11-19,42.463
AFG,Afghanistan,2020-11-20,42.797
AFG,Afghanistan,2020-11-21,43.105
AFG,Afghanistan,2020-11-22,43.413
AFG,Afghanistan,2020-11-23,43.721
AFG,Afghanistan,2020-11-24,44.055
AFG,Afghanistan,2020-11-25,44.389
AFG,Afghanistan,2020-11-26,44.62
AFG,Afghanistan,2020-11-27,44.698
AFG,Afghanistan,2020-11-28,45.006
AFG,Afghanistan,2020-11-29,45.571
AFG,Afghanistan,2020-11-30,46.11
AFG,Afghanistan,2020-12-01,46.804
AFG,Afghanistan,2020-12-02,47.292
AFG,Afghanistan,2020-12-03,47.42
AFG,Afghanistan,2020-12-04,47.42
AFG,Afghanistan,2020-12-05,47.883
AFG,Afghanistan,2020-12-06,48.14
AFG,Afghanistan,2020-12-07,48.808
AFG,Afghanistan,2020-12-08,48.962
AFG,Afghanistan,2020-12-09,49.296
AFG,Afghanistan,2020-12-10,49.707
AFG,Afghanistan,2020-12-11,49.964
AFG,Afghanistan,2020-12-12,50.246
AFG,Afghanistan,2020-12-13,50.477
AFG,Afghanistan,2020-12-14,50.58
AFG,Afghanistan,2020-12-15,51.248
AFG,Afghanistan,2020-12-16,51.659
AFG,Afghanistan,2020-12-17,52.019
AFG,Afghanistan,2020-12-18,52.147
AFG,Afghanistan,2020-12-19,52.584
AFG,Afghanistan,2020-12-20,53.098
AFG,Afghanistan,2020-12-21,53.483
AFG,Afghanistan,2020-12-22,53.843
AFG,Afghanistan,2020-12-23,54.382
AFG,Afghanistan,2020-12-24,54.613
AFG,Afghanistan,2020-12-25,54.947
AFG,Afghanistan,2020-12-26,55.204
AFG,Afghanistan,2020-12-27,55.487
AFG,Afghanistan,2020-12-28,55.846
AFG,Afghanistan,2020-12-29,55.975
AFG,Afghanistan,2020-12-30,56.026
AFG,Afghanistan,2020-12-31,56.283
AFG,Afghanistan,2021-01-01,56.283
AFG,Afghanistan,2021-01-02,56.283
AFG,Afghanistan,2021-01-03,56.283
AFG,Afghanistan,2021-01-04,57.465
AFG,Afghanistan,2021-01-05,57.644
AFG,Afghanistan,2021-01-06,57.644
AFG,Afghanistan,2021-01-07,57.876
AFG,Afghanistan,2021-01-08,57.978
AFG,Afghanistan,2021-01-09,58.158
AFG,Afghanistan,2021-01-10,58.492
AFG,Afghanistan,2021-01-11,58.775
AFG,Afghanistan,2021-01-12,59.109
AFG,Afghanistan,2021-01-13,59.109
AFG,Afghanistan,2021-01-14,59.443
AFG,Afghanistan,2021-01-15,59.699
AFG,Afghanistan,2021-01-16,60.008
AFG,Afghanistan,2021-01-17,60.085
AFG,Afghanistan,2021-01-18,60.188
AFG,Afghanistan,2021-01-19,60.265
AFG,Afghanistan,2021-01-20,60.47
AFG,Afghanistan,2021-01-21,60.701
AFG,Afghanistan,2021-01-22,60.881
AFG,Afghanistan,2021-01-23,60.958
AFG,Afghanistan,2021-01-24,61.087
AFG,Afghanistan,2021-01-25,61.266
AFG,Afghanistan,2021-01-26,61.369
AFG,Afghanistan,2021-01-27,61.369
AFG,Afghanistan,2021-01-28,61.575
AFG,Afghanistan,2021-01-29,61.626
AFG,Afghanistan,2021-01-30,61.652
AFG,Afghanistan,2021-01-31,61.652
AFG,Afghanistan,2021-02-01,61.754
AFG,Afghanistan,2021-02-02,61.78
AFG,Afghanistan,2021-02-03,61.806
AFG,Afghanistan,2021-02-04,61.832
AFG,Afghanistan,2021-02-05,61.832
AFG,Afghanistan,2021-02-06,61.857
AFG,Afghanistan,2021-02-07,61.909
AFG,Afghanistan,2021-02-08,61.986
AFG,Afghanistan,2021-02-09,62.011
AFG,Afghanistan,2021-02-10,62.114
AFG,Afghanistan,2021-02-11,62.14
AFG,Afghanistan,2021-02-12,62.268
AFG,Afghanistan,2021-02-13,62.345
AFG,Afghanistan,2021-02-14,62.345
AFG,Afghanistan,2021-02-15,62.345
AFG,Afghanistan,2021-02-16,62.371
AFG,Afghanistan,2021-02-17,62.371
AFG,Afghanistan,2021-02-18,62.422
AFG,Afghanistan,2021-02-19,62.422
AGO,Angola,2020-03-29,0.061
AGO,Angola,2020-03-30,0.061
AGO,Angola,2020-03-31,0.061
AGO,Angola,2020-04-01,0.061
AGO,Angola,2020-04-02,0.061
AGO,Angola,2020-04-03,0.061
AGO,Angola,2020-04-04,0.061
AGO,Angola,2020-04-05,0.061
AGO,Angola,2020-04-06,0.061
AGO,Angola,2020-04-07,0.061
AGO,Angola,2020-04-08,0.061
AGO,Angola,2020-04-09,0.061
AGO,Angola,2020-04-10,0.061
AGO,Angola,2020-04-11,0.061
AGO,Angola,2020-04-12,0.061
AGO,Angola,2020-04-13,0.061
AGO,Angola,2020-04-14,0.061
AGO,Angola,2020-04-15,0.061
AGO,Angola,2020-04-16,0.061
AGO,Angola,2020-04-17,0.061
AGO,Angola,2020-04-18,0.061
AGO,Angola,2020-04-19,0.061
AGO,Angola,2020-04-20,0.061
AGO,Angola,2020-04-21,0.061
AGO,Angola,2020-04-22,0.061
AGO,Angola,2020-04-23,0.061
AGO,Angola,2020-04-24,0.061
AGO,Angola,2020-04-25,0.061
AGO,Angola,2020-04-26,0.061
AGO,Angola,2020-04-27,0.061
AGO,Angola,2020-04-28,0.061
AGO,Angola,2020-04-29,0.061
AGO,Angola,2020-04-30,0.061
AGO,Angola,2020-05-01,0.061
AGO,Angola,2020-05-02,0.061
AGO,Angola,2020-05-03,0.061
AGO,Angola,2020-05-04,0.061
AGO,Angola,2020-05-05,0.061
AGO,Angola,2020-05-06,0.061
AGO,Angola,2020-05-07,0.061
AGO,Angola,2020-05-08,0.061
AGO,Angola,2020-05-09,0.061
AGO,Angola,2020-05-10,0.061
AGO,Angola,2020-05-11,0.061
AGO,Angola,2020-05-12,0.061
AGO,Angola,2020-05-13,0.061
AGO,Angola,2020-05-14,0.061
AGO,Angola,2020-05-15,0.061
AGO,Angola,2020-05-16,0.061
AGO,Angola,2020-05-17,0.061
AGO,Angola,2020-05-18,0.091
AGO,Angola,2020-05-19,0.091
AGO,Angola,2020-05-20,0.091
AGO,Angola,2020-05-21,0.091
AGO,Angola,2020-05-22,0.091
AGO,Angola,2020-05-23,0.122
AGO,Angola,2020-05-24,0.122
AGO,Angola,2020-05-25,0.122
AGO,Angola,2020-05-26,0.122
AGO,Angola,2020-05-27,0.122
AGO,Angola,2020-05-28,0.122
AGO,Angola,2020-05-29,0.122
AGO,Angola,2020-05-30,0.122
AGO,Angola,2020-05-31,0.122
AGO,Angola,2020-06-01,0.122
AGO,Angola,2020-06-02,0.122
AGO,Angola,2020-06-03,0.122
AGO,Angola,2020-06-04,0.122
AGO,Angola,2020-06-05,0.122
AGO,Angola,2020-06-06,0.122
AGO,Angola,2020-06-07,0.122
AGO,Angola,2020-06-08,0.122
AGO,Angola,2020-06-09,0.122
AGO,Angola,2020-06-10,0.122
AGO,Angola,2020-06-11,0.152
AGO,Angola,2020-06-12,0.152
AGO,Angola,2020-06-13,0.183
AGO,Angola,2020-06-14,0.183
AGO,Angola,2020-06-15,0.183
AGO,Angola,2020-06-16,0.183
AGO,Angola,2020-06-17,0.213
AGO,Angola,2020-06-18,0.243
AGO,Angola,2020-06-19,0.243
AGO,Angola,2020-06-20,0.274
AGO,Angola,2020-06-21,0.274
AGO,Angola,2020-06-22,0.304
AGO,Angola,2020-06-23,0.304
AGO,Angola,2020-06-24,0.304
AGO,Angola,2020-06-25,0.304
AGO,Angola,2020-06-26,0.304
AGO,Angola,2020-06-27,0.304
AGO,Angola,2020-06-28,0.335
AGO,Angola,2020-06-29,0.335
AGO,Angola,2020-06-30,0.396
AGO,Angola,2020-07-01,0.456
AGO,Angola,2020-07-02,0.517
AGO,Angola,2020-07-03,0.548
AGO,Angola,2020-07-04,0.578
AGO,Angola,2020-07-05,0.578
AGO,Angola,2020-07-06,0.578
AGO,Angola,2020-07-07,0.639
AGO,Angola,2020-07-08,0.639
AGO,Angola,2020-07-09,0.669
AGO,Angola,2020-07-10,0.7
AGO,Angola,2020-07-11,0.7
AGO,Angola,2020-07-12,0.791
AGO,Angola,2020-07-13,0.791
AGO,Angola,2020-07-14,0.791
AGO,Angola,2020-07-15,0.822
AGO,Angola,2020-07-16,0.852
AGO,Angola,2020-07-17,0.882
AGO,Angola,2020-07-18,0.882
AGO,Angola,2020-07-19,0.882
AGO,Angola,2020-07-20,0.882
AGO,Angola,2020-07-21,0.913
AGO,Angola,2020-07-22,1.004
AGO,Angola,2020-07-23,1.004
AGO,Angola,2020-07-24,1.065
AGO,Angola,2020-07-25,1.187
AGO,Angola,2020-07-26,1.217
AGO,Angola,2020-07-27,1.247
AGO,Angola,2020-07-28,1.43
AGO,Angola,2020-07-29,1.46
AGO,Angola,2020-07-30,1.552
AGO,Angola,2020-07-31,1.582
AGO,Angola,2020-08-01,1.643
AGO,Angola,2020-08-02,1.673
AGO,Angola,2020-08-03,1.765
AGO,Angola,2020-08-04,1.795
AGO,Angola,2020-08-05,1.886
AGO,Angola,2020-08-06,1.947
AGO,Angola,2020-08-07,2.039
AGO,Angola,2020-08-08,2.13
AGO,Angola,2020-08-09,2.282
AGO,Angola,2020-08-10,2.373
AGO,Angola,2020-08-11,2.434
AGO,Angola,2020-08-12,2.434
AGO,Angola,2020-08-13,2.434
AGO,Angola,2020-08-14,2.617
AGO,Angola,2020-08-15,2.617
AGO,Angola,2020-08-16,2.678
AGO,Angola,2020-08-17,2.678
AGO,Angola,2020-08-18,2.738
AGO,Angola,2020-08-19,2.799
AGO,Angola,2020-08-20,2.83
AGO,Angola,2020-08-21,2.86
AGO,Angola,2020-08-22,2.86
AGO,Angola,2020-08-23,2.921
AGO,Angola,2020-08-24,3.043
AGO,Angola,2020-08-25,3.103
AGO,Angola,2020-08-26,3.134
AGO,Angola,2020-08-27,3.195
AGO,Angola,2020-08-28,3.225
AGO,Angola,2020-08-29,3.256
AGO,Angola,2020-08-30,3.256
AGO,Angola,2020-08-31,3.286
AGO,Angola,2020-09-01,3.316
AGO,Angola,2020-09-02,3.408
AGO,Angola,2020-09-03,3.438
AGO,Angola,2020-09-04,3.499
AGO,Angola,2020-09-05,3.56
AGO,Angola,2020-09-06,3.56
AGO,Angola,2020-09-07,3.651
AGO,Angola,2020-09-08,3.773
AGO,Angola,2020-09-09,3.834
AGO,Angola,2020-09-10,3.955
AGO,Angola,2020-09-11,3.986
AGO,Angola,2020-09-12,4.016
AGO,Angola,2020-09-13,4.077
AGO,Angola,2020-09-14,4.138
AGO,Angola,2020-09-15,4.229
AGO,Angola,2020-09-16,4.351
AGO,Angola,2020-09-17,4.381
AGO,Angola,2020-09-18,4.473
AGO,Angola,2020-09-19,4.473
AGO,Angola,2020-09-20,4.625
AGO,Angola,2020-09-21,4.686
AGO,Angola,2020-09-22,4.716
AGO,Angola,2020-09-23,4.838
AGO,Angola,2020-09-24,4.929
AGO,Angola,2020-09-25,5.081
AGO,Angola,2020-09-26,5.203
AGO,Angola,2020-09-27,5.294
AGO,Angola,2020-09-28,5.355
AGO,Angola,2020-09-29,5.446
AGO,Angola,2020-09-30,5.568
AGO,Angola,2020-10-01,5.629
AGO,Angola,2020-10-02,5.751
AGO,Angola,2020-10-03,5.872
AGO,Angola,2020-10-04,5.933
AGO,Angola,2020-10-05,6.055
AGO,Angola,2020-10-06,6.42
AGO,Angola,2020-10-07,6.42
AGO,Angola,2020-10-08,6.329
AGO,Angola,2020-10-09,6.45
AGO,Angola,2020-10-10,6.633
AGO,Angola,2020-10-11,6.633
AGO,Angola,2020-10-12,6.663
AGO,Angola,2020-10-13,6.755
AGO,Angola,2020-10-14,6.907
AGO,Angola,2020-10-15,6.937
AGO,Angola,2020-10-16,7.12
AGO,Angola,2020-10-17,7.333
AGO,Angola,2020-10-18,7.515
AGO,Angola,2020-10-19,7.546
AGO,Angola,2020-10-20,7.637
AGO,Angola,2020-10-21,7.759
AGO,Angola,2020-10-22,7.911
AGO,Angola,2020-10-23,8.063
AGO,Angola,2020-10-24,8.124
AGO,Angola,2020-10-25,8.154
AGO,Angola,2020-10-26,8.215
AGO,Angola,2020-10-27,8.246
AGO,Angola,2020-10-28,8.367
AGO,Angola,2020-10-29,8.367
AGO,Angola,2020-10-30,8.489
AGO,Angola,2020-10-31,8.641
AGO,Angola,2020-11-01,8.702
AGO,Angola,2020-11-02,8.793
AGO,Angola,2020-11-03,8.854
AGO,Angola,2020-11-04,9.006
AGO,Angola,2020-11-05,9.097
AGO,Angola,2020-11-06,9.128
AGO,Angola,2020-11-07,9.219
AGO,Angola,2020-11-08,9.341
AGO,Angola,2020-11-09,9.371
AGO,Angola,2020-11-10,9.371
AGO,Angola,2020-11-11,9.493
AGO,Angola,2020-11-12,9.584
AGO,Angola,2020-11-13,9.645
AGO,Angola,2020-11-14,9.797
AGO,Angola,2020-11-15,9.797
AGO,Angola,2020-11-16,9.858
AGO,Angola,2020-11-17,9.98
AGO,Angola,2020-11-18,10.102
AGO,Angola,2020-11-19,10.132
AGO,Angola,2020-11-20,10.162
AGO,Angola,2020-11-21,10.223
AGO,Angola,2020-11-22,10.254
AGO,Angola,2020-11-23,10.254
AGO,Angola,2020-11-24,10.284
AGO,Angola,2020-11-25,10.345
AGO,Angola,2020-11-26,10.375
AGO,Angola,2020-11-27,10.406
AGO,Angola,2020-11-28,10.497
AGO,Angola,2020-11-29,10.528
AGO,Angola,2020-11-30,10.588
AGO,Angola,2020-12-01,10.649
AGO,Angola,2020-12-02,10.68
AGO,Angola,2020-12-03,10.71
AGO,Angola,2020-12-04,10.74
AGO,Angola,2020-12-05,10.771
AGO,Angola,2020-12-06,10.771
AGO,Angola,2020-12-07,10.771
AGO,Angola,2020-12-08,10.801
AGO,Angola,2020-12-09,10.893
AGO,Angola,2020-12-10,11.014
AGO,Angola,2020-12-11,11.106
AGO,Angola,2020-12-12,11.136
AGO,Angola,2020-12-13,11.288
AGO,Angola,2020-12-14,11.319
AGO,Angola,2020-12-15,11.319
AGO,Angola,2020-12-16,11.532
AGO,Angola,2020-12-17,11.623
AGO,Angola,2020-12-18,11.684
AGO,Angola,2020-12-19,11.745
AGO,Angola,2020-12-20,11.775
AGO,Angola,2020-12-21,11.866
AGO,Angola,2020-12-22,11.958
AGO,Angola,2020-12-23,11.958
AGO,Angola,2020-12-24,11.958
AGO,Angola,2020-12-25,12.049
AGO,Angola,2020-12-26,12.14
AGO,Angola,2020-12-27,12.14
AGO,Angola,2020-12-28,12.262
AGO,Angola,2020-12-29,12.262
AGO,Angola,2020-12-30,12.323
AGO,Angola,2020-12-31,12.323
AGO,Angola,2021-01-01,12.323
AGO,Angola,2021-01-02,12.384
AGO,Angola,2021-01-03,12.414
AGO,Angola,2021-01-04,12.414
AGO,Angola,2021-01-05,12.475
AGO,Angola,2021-01-06,12.566
AGO,Angola,2021-01-07,12.566
AGO,Angola,2021-01-08,12.627
AGO,Angola,2021-01-09,12.657
AGO,Angola,2021-01-10,12.657
AGO,Angola,2021-01-11,12.779
AGO,Angola,2021-01-12,12.84
AGO,Angola,2021-01-13,12.901
AGO,Angola,2021-01-14,12.931
AGO,Angola,2021-01-15,13.022
AGO,Angola,2021-01-16,13.114
AGO,Angola,2021-01-17,13.266
AGO,Angola,2021-01-18,13.357
AGO,Angola,2021-01-19,13.448
AGO,Angola,2021-01-20,13.509
AGO,Angola,2021-01-21,13.631
AGO,Angola,2021-01-22,13.753
AGO,Angola,2021-01-23,13.905
AGO,Angola,2021-01-24,13.966
AGO,Angola,2021-01-25,14.027
AGO,Angola,2021-01-26,14.057
AGO,Angola,2021-01-27,14.057
AGO,Angola,2021-01-28,14.118
AGO,Angola,2021-01-29,14.118
AGO,Angola,2021-01-30,14.118
AGO,Angola,2021-01-31,14.179
AGO,Angola,2021-02-01,14.179
AGO,Angola,2021-02-02,14.24
AGO,Angola,2021-02-03,14.3
AGO,Angola,2021-02-04,14.392
AGO,Angola,2021-02-05,14.422
AGO,Angola,2021-02-06,14.453
AGO,Angola,2021-02-07,14.453
AGO,Angola,2021-02-08,14.453
AGO,Angola,2021-02-09,14.544
AGO,Angola,2021-02-10,14.818
AGO,Angola,2021-02-11,14.818
AGO,Angola,2021-02-12,14.909
AGO,Angola,2021-02-13,14.939
AGO,Angola,2021-02-14,14.97
AGO,Angola,2021-02-15,15.0
AGO,Angola,2021-02-16,15.031
AGO,Angola,2021-02-17,15.091
AGO,Angola,2021-02-18,15.152
AGO,Angola,2021-02-19,15.152
ALB,Albania,2020-03-11,0.347
ALB,Albania,2020-03-12,0.347
ALB,Albania,2020-03-13,0.347
ALB,Albania,2020-03-14,0.347
ALB,Albania,2020-03-15,0.347
ALB,Albania,2020-03-16,0.347
ALB,Albania,2020-03-17,0.347
ALB,Albania,2020-03-18,0.695
ALB,Albania,2020-03-19,0.695
ALB,Albania,2020-03-20,0.695
ALB,Albania,2020-03-21,0.695
ALB,Albania,2020-03-22,0.695
ALB,Albania,2020-03-23,1.39
ALB,Albania,2020-03-24,1.737
ALB,Albania,2020-03-25,1.737
ALB,Albania,2020-03-26,2.085
ALB,Albania,2020-03-27,2.78
ALB,Albania,2020-03-28,3.475
