iso_code,country,date,jhu_recovered
AFG,Afghanistan,2020-04-24,188
AFG,Afghanistan,2020-04-25,188
AFG,Afghanistan,2020-04-26,207
AFG,Afghanistan,2020-04-27,220
AFG,Afghanistan,2020-04-28,228
AFG,Afghanistan,2020-04-29,252
AFG,Afghanistan,2020-04-30,260
AFG,Afghanistan,2020-05-01,310
AFG,Afghanistan,2020-05-02,331
AFG,Afghanistan,2020-05-03,345
AFG,Afghanistan,2020-05-04,397
AFG,Afghanistan,2020-05-05,421
AFG,Afghanistan,2020-05-06,458
AFG,Afghanistan,2020-05-07,468
AFG,Afghanistan,2020-05-08,472
AFG,Afghanistan,2020-05-09,502
AFG,Afghanistan,2020-05-10,558
AFG,Afghanistan,2020-05-11,558
AFG,Afghanistan,2020-05-12,610
AFG,Afghanistan,2020-05-13,648
AFG,Afghanistan,2020-05-14,691
AFG,Afghanistan,2020-05-15,745
AFG,Afghanistan,2020-05-16,745
AFG,Afghanistan,2020-05-17,778
AFG,Afghanistan,2020-05-18,801
AFG,Afghanistan,2020-05-19,850
AFG,Afghanistan,2020-05-20,930
AFG,Afghanistan,2020-05-21,938
AFG,Afghanistan,2020-05-22,996
AFG,Afghanistan,2020-05-23,1040
AFG,Afghanistan,2020-05-24,1075
AFG,Afghanistan,2020-05-25,1097
AFG,Afghanistan,2020-05-26,1128
AFG,Afghanistan,2020-05-27,1138
AFG,Afghanistan,2020-05-28,1209
AFG,Afghanistan,2020-05-29,1259
AFG,Afghanistan,2020-05-30,1303
AFG,Afghanistan,2020-05-31,1328
AFG,Afghanistan,2020-06-01,1428
AFG,Afghanistan,2020-06-02,1450
AFG,Afghanistan,2020-06-03,1522
AFG,Afghanistan,2020-06-04,1585
AFG,Afghanistan,2020-06-05,1762
AFG,Afghanistan,2020-06-06,1830
AFG,Afghanistan,2020-06-07,1875
AFG,Afghanistan,2020-06-08,2171
AFG,Afghanistan,2020-06-09,2651
AFG,Afghanistan,2020-06-10,3013
AFG,Afghanistan,2020-06-11,3326
AFG,Afghanistan,2020-06-12,3928
AFG,Afghanistan,2020-06-13,4201
AFG,Afghanistan,2020-06-14,4725
AFG,Afghanistan,2020-06-15,5164
AFG,Afghanistan,2020-06-16,5508
AFG,Afghanistan,2020-06-17,6158
AFG,Afghanistan,2020-06-18,7660
AFG,Afghanistan,2020-06-19,7962
AFG,Afghanistan,2020-06-20,8292
AFG,Afghanistan,2020-06-21,8764
AFG,Afghanistan,2020-06-22,8841
AFG,Afghanistan,2020-06-23,9260
AFG,Afghanistan,2020-06-24,9869
AFG,Afghanistan,2020-06-25,10174
AFG,Afghanistan,2020-06-26,10306
AFG,Afghanistan,2020-06-27,10674
AFG,Afghanistan,2020-06-28,12604
AFG,Afghanistan,2020-06-29,13934
AFG,Afghanistan,2020-06-30,14131
AFG,Afghanistan,2020-07-01,15651
AFG,Afghanistan,2020-07-02,16041
AFG,Afghanistan,2020-07-03,17331
AFG,Afghanistan,2020-07-04,19164
AFG,Afghanistan,2020-07-05,19366
AFG,Afghanistan,2020-07-06,20103
AFG,Afghanistan,2020-07-07,20179
AFG,Afghanistan,2020-07-08,20700
AFG,Afghanistan,2020-07-09,20847
AFG,Afghanistan,2020-07-10,20882
AFG,Afghanistan,2020-07-11,21135
AFG,Afghanistan,2020-07-12,21216
AFG,Afghanistan,2020-07-13,21254
AFG,Afghanistan,2020-07-14,21454
AFG,Afghanistan,2020-07-15,22456
AFG,Afghanistan,2020-07-16,22824
AFG,Afghanistan,2020-07-17,23151
AFG,Afghanistan,2020-07-18,23273
AFG,Afghanistan,2020-07-19,23634
AFG,Afghanistan,2020-07-20,23741
AFG,Afghanistan,2020-07-21,23741
AFG,Afghanistan,2020-07-22,23924
AFG,Afghanistan,2020-07-23,24550
AFG,Afghanistan,2020-07-24,24602
AFG,Afghanistan,2020-07-25,24793
AFG,Afghanistan,2020-07-26,25180
AFG,Afghanistan,2020-07-27,25198
AFG,Afghanistan,2020-07-28,25358
AFG,Afghanistan,2020-07-29,25389
AFG,Afghanistan,2020-07-30,25471
AFG,Afghanistan,2020-07-31,25509
AFG,Afghanistan,2020-08-01,25509
AFG,Afghanistan,2020-08-02,25510
AFG,Afghanistan,2020-08-03,25669
AFG,Afghanistan,2020-08-04,25669
AFG,Afghanistan,2020-08-05,25742
AFG,Afghanistan,2020-08-06,25840
AFG,Afghanistan,2020-08-07,25903
AFG,Afghanistan,2020-08-08,25960
AFG,Afghanistan,2020-08-09,25960
AFG,Afghanistan,2020-08-10,26228
AFG,Afghanistan,2020-08-11,26415
AFG,Afghanistan,2020-08-12,26694
AFG,Afghanistan,2020-08-13,26714
AFG,Afghanistan,2020-08-14,26714
AFG,Afghanistan,2020-08-15,27166
AFG,Afghanistan,2020-08-16,27166
AFG,Afghanistan,2020-08-17,27166
AFG,Afghanistan,2020-08-18,27166
AFG,Afghanistan,2020-08-19,27166
AFG,Afghanistan,2020-08-20,27681
AFG,Afghanistan,2020-08-21,28016
AFG,Afghanistan,2020-08-22,28016
AFG,Afghanistan,2020-08-23,28180
AFG,Afghanistan,2020-08-24,28360
AFG,Afghanistan,2020-08-25,28440
AFG,Afghanistan,2020-08-26,29042
AFG,Afghanistan,2020-08-27,29046
AFG,Afghanistan,2020-08-28,29059
AFG,Afghanistan,2020-08-29,29063
AFG,Afghanistan,2020-08-30,29089
AFG,Afghanistan,2020-08-31,29089
AFG,Afghanistan,2020-09-01,29231
AFG,Afghanistan,2020-09-02,29315
AFG,Afghanistan,2020-09-03,29390
AFG,Afghanistan,2020-09-04,29713
AFG,Afghanistan,2020-09-05,30082
AFG,Afghanistan,2020-09-06,30537
AFG,Afghanistan,2020-09-07,30557
AFG,Afghanistan,2020-09-08,30715
AFG,Afghanistan,2020-09-09,31048
AFG,Afghanistan,2020-09-10,31129
AFG,Afghanistan,2020-09-11,31154
AFG,Afghanistan,2020-09-12,31234
AFG,Afghanistan,2020-09-13,31638
AFG,Afghanistan,2020-09-14,32073
AFG,Afghanistan,2020-09-15,32098
AFG,Afghanistan,2020-09-16,32503
AFG,Afghanistan,2020-09-17,32505
AFG,Afghanistan,2020-09-18,32576
AFG,Afghanistan,2020-09-19,32576
AFG,Afghanistan,2020-09-20,32576
AFG,Afghanistan,2020-09-21,32576
AFG,Afghanistan,2020-09-22,32576
AFG,Afghanistan,2020-09-23,32610
AFG,Afghanistan,2020-09-24,32619
AFG,Afghanistan,2020-09-25,32619
AFG,Afghanistan,2020-09-26,32635
AFG,Afghanistan,2020-09-27,32642
AFG,Afghanistan,2020-09-28,32642
AFG,Afghanistan,2020-09-29,32746
AFG,Afghanistan,2020-09-30,32789
AFG,Afghanistan,2020-10-01,32842
AFG,Afghanistan,2020-10-02,32842
AFG,Afghanistan,2020-10-03,32842
AFG,Afghanistan,2020-10-04,32852
AFG,Afghanistan,2020-10-05,32879
AFG,Afghanistan,2020-10-06,32977
AFG,Afghanistan,2020-10-07,33045
AFG,Afghanistan,2020-10-08,33058
AFG,Afghanistan,2020-10-09,33058
AFG,Afghanistan,2020-10-10,33064
AFG,Afghanistan,2020-10-11,33114
AFG,Afghanistan,2020-10-12,33118
AFG,Afghanistan,2020-10-13,33308
AFG,Afghanistan,2020-10-14,33354
AFG,Afghanistan,2020-10-15,33447
AFG,Afghanistan,2020-10-16,33516
AFG,Afghanistan,2020-10-17,33561
AFG,Afghanistan,2020-10-18,33614
AFG,Afghanistan,2020-10-19,33760
AFG,Afghanistan,2020-10-20,33790
AFG,Afghanistan,2020-10-21,33824
AFG,Afghanistan,2020-10-22,33831
AFG,Afghanistan,2020-10-23,34010
AFG,Afghanistan,2020-10-24,34023
AFG,Afghanistan,2020-10-25,34129
AFG,Afghanistan,2020-10-26,34150
AFG,Afghanistan,2020-10-27,34217
AFG,Afghanistan,2020-10-28,34237
AFG,Afghanistan,2020-10-29,34239
AFG,Afghanistan,2020-10-30,34258
AFG,Afghanistan,2020-10-31,34321
AFG,Afghanistan,2020-11-01,34326
AFG,Afghanistan,2020-11-02,34342
AFG,Afghanistan,2020-11-03,34355
AFG,Afghanistan,2020-11-04,34362
AFG,Afghanistan,2020-11-05,34440
AFG,Afghanistan,2020-11-06,34440
AFG,Afghanistan,2020-11-07,34446
AFG,Afghanistan,2020-11-08,34458
AFG,Afghanistan,2020-11-09,34721
AFG,Afghanistan,2020-11-10,34954
AFG,Afghanistan,2020-11-11,34967
AFG,Afghanistan,2020-11-12,35024
AFG,Afghanistan,2020-11-13,35036
AFG,Afghanistan,2020-11-14,35067
AFG,Afghanistan,2020-11-15,35092
AFG,Afghanistan,2020-11-16,35137
AFG,Afghanistan,2020-11-17,35160
AFG,Afghanistan,2020-11-18,35295
AFG,Afghanistan,2020-11-19,35350
AFG,Afghanistan,2020-11-20,35370
AFG,Afghanistan,2020-11-21,35422
AFG,Afghanistan,2020-11-22,35934
AFG,Afghanistan,2020-11-23,35976
AFG,Afghanistan,2020-11-24,36122
AFG,Afghanistan,2020-11-25,36145
AFG,Afghanistan,2020-11-26,36232
AFG,Afghanistan,2020-11-27,36295
AFG,Afghanistan,2020-11-28,36709
AFG,Afghanistan,2020-11-29,36716
AFG,Afghanistan,2020-11-30,36831
AFG,Afghanistan,2020-12-01,36946
AFG,Afghanistan,2020-12-02,37218
AFG,Afghanistan,2020-12-03,37260
AFG,Afghanistan,2020-12-04,37260
AFG,Afghanistan,2020-12-05,37393
AFG,Afghanistan,2020-12-06,37685
AFG,Afghanistan,2020-12-07,37879
AFG,Afghanistan,2020-12-08,37920
AFG,Afghanistan,2020-12-09,38032
AFG,Afghanistan,2020-12-10,38099
AFG,Afghanistan,2020-12-11,38141
AFG,Afghanistan,2020-12-12,38200
AFG,Afghanistan,2020-12-13,38250
AFG,Afghanistan,2020-12-14,38252
AFG,Afghanistan,2020-12-15,38336
AFG,Afghanistan,2020-12-16,38475
AFG,Afghanistan,2020-12-17,38505
AFG,Afghanistan,2020-12-18,38540
AFG,Afghanistan,2020-12-19,38613
AFG,Afghanistan,2020-12-20,39006
AFG,Afghanistan,2020-12-21,39508
AFG,Afghanistan,2020-12-22,39585
AFG,Afghanistan,2020-12-23,39692
AFG,Afghanistan,2020-12-24,40359
AFG,Afghanistan,2020-12-25,40444
AFG,Afghanistan,2020-12-26,40784
AFG,Afghanistan,2020-12-27,41096
AFG,Afghanistan,2020-12-28,41441
AFG,Afghanistan,2020-12-29,41543
AFG,Afghanistan,2020-12-30,41612
AFG,Afghanistan,2020-12-31,41727
AFG,Afghanistan,2021-01-01,41727
AFG,Afghanistan,2021-01-02,41727
AFG,Afghanistan,2021-01-03,41727
AFG,Afghanistan,2021-01-04,42530
AFG,Afghanistan,2021-01-05,42666
AFG,Afghanistan,2021-01-06,42666
AFG,Afghanistan,2021-01-07,43291
AFG,Afghanistan,2021-01-08,43440
AFG,Afghanistan,2021-01-09,43740
AFG,Afghanistan,2021-01-10,43948
AFG,Afghanistan,2021-01-11,44137
AFG,Afghanistan,2021-01-12,44608
AFG,Afghanistan,2021-01-13,44850
AFG,Afghanistan,2021-01-14,45298
AFG,Afghanistan,2021-01-15,45434
AFG,Afghanistan,2021-01-16,45465
AFG,Afghanistan,2021-01-17,45868
AFG,Afghanistan,2021-01-18,46359
AFG,Afghanistan,2021-01-19,46554
AFG,Afghanistan,2021-01-20,46759
AFG,Afghanistan,2021-01-21,46887
AFG,Afghanistan,2021-01-22,46912
AFG,Afghanistan,2021-01-23,46943
AFG,Afghanistan,2021-01-24,47298
AFG,Afghanistan,2021-01-25,47365
AFG,Afghanistan,2021-01-26,47459
AFG,Afghanistan,2021-01-27,47549
AFG,Afghanistan,2021-01-28,47583
AFG,Afghanistan,2021-01-29,47606
AFG,Afghanistan,2021-01-30,47609
AFG,Afghanistan,2021-01-31,47679
AFG,Afghanistan,2021-02-01,47723
AGO,Angola,2020-01-22,0
AGO,Angola,2020-01-23,0
AGO,Angola,2020-01-24,0
AGO,Angola,2020-01-25,0
AGO,Angola,2020-01-26,0
AGO,Angola,2020-01-27,0
AGO,Angola,2020-01-28,0
AGO,Angola,2020-01-29,0
AGO,Angola,2020-01-30,0
AGO,Angola,2020-01-31,0
AGO,Angola,2020-02-01,0
AGO,Angola,2020-02-02,0
AGO,Angola,2020-02-03,0
AGO,Angola,2020-02-04,0
AGO,Angola,2020-02-05,0
AGO,Angola,2020-02-06,0
AGO,Angola,2020-02-07,0
AGO,Angola,2020-02-08,0
AGO,Angola,2020-02-09,0
AGO,Angola,2020-02-10,0
AGO,Angola,2020-02-11,0
AGO,Angola,2020-02-12,0
AGO,Angola,2020-02-13,0
AGO,Angola,2020-02-14,0
AGO,Angola,2020-02-15,0
AGO,Angola,2020-02-16,0
AGO,Angola,2020-02-17,0
AGO,Angola,2020-02-18,0
AGO,Angola,2020-02-19,0
AGO,Angola,2020-02-20,0
AGO,Angola,2020-02-21,0
AGO,Angola,2020-02-22,0
AGO,Angola,2020-02-23,0
AGO,Angola,2020-02-24,0
AGO,Angola,2020-02-25,0
AGO,Angola,2020-02-26,0
AGO,Angola,2020-02-27,0
AGO,Angola,2020-02-28,0
AGO,Angola,2020-02-29,0
AGO,Angola,2020-03-01,0
AGO,Angola,2020-03-02,0
AGO,Angola,2020-03-03,0
AGO,Angola,2020-03-04,0
AGO,Angola,2020-03-05,0
AGO,Angola,2020-03-06,0
AGO,Angola,2020-03-07,0
AGO,Angola,2020-03-08,0
AGO,Angola,2020-03-09,0
AGO,Angola,2020-03-10,0
AGO,Angola,2020-03-11,0
AGO,Angola,2020-03-12,0
AGO,Angola,2020-03-13,0
AGO,Angola,2020-03-14,0
AGO,Angola,2020-03-15,0
AGO,Angola,2020-03-16,0
AGO,Angola,2020-03-17,0
AGO,Angola,2020-03-18,0
AGO,Angola,2020-03-19,0
AGO,Angola,2020-03-20,0
AGO,Angola,2020-03-21,0
AGO,Angola,2020-03-22,0
AGO,Angola,2020-03-23,0
AGO,Angola,2020-03-24,0
AGO,Angola,2020-03-25,0
AGO,Angola,2020-03-26,0
AGO,Angola,2020-03-27,0
AGO,Angola,2020-03-28,0
AGO,Angola,2020-03-29,0
AGO,Angola,2020-03-30,0
AGO,Angola,2020-03-31,1
AGO,Angola,2020-04-01,1
AGO,Angola,2020-04-02,1
AGO,Angola,2020-04-03,1
AGO,Angola,2020-04-04,2
AGO,Angola,2020-04-05,2
AGO,Angola,2020-04-06,2
AGO,Angola,2020-04-07,2
AGO,Angola,2020-04-08,2
AGO,Angola,2020-04-09,2
AGO,Angola,2020-04-10,2
AGO,Angola,2020-04-11,4
AGO,Angola,2020-04-12,4
AGO,Angola,2020-04-13,4
AGO,Angola,2020-04-14,5
AGO,Angola,2020-04-15,5
AGO,Angola,2020-04-16,5
AGO,Angola,2020-04-17,5
AGO,Angola,2020-04-18,6
AGO,Angola,2020-04-19,6
AGO,Angola,2020-04-20,6
AGO,Angola,2020-04-21,6
AGO,Angola,2020-04-22,6
AGO,Angola,2020-04-23,6
AGO,Angola,2020-04-24,6
AGO,Angola,2020-04-25,6
AGO,Angola,2020-04-26,6
AGO,Angola,2020-04-27,6
AGO,Angola,2020-04-28,6
AGO,Angola,2020-04-29,7
AGO,Angola,2020-04-30,7
AGO,Angola,2020-05-01,11
AGO,Angola,2020-05-02,11
AGO,Angola,2020-05-03,11
AGO,Angola,2020-05-04,11
AGO,Angola,2020-05-05,11
AGO,Angola,2020-05-06,11
AGO,Angola,2020-05-07,11
AGO,Angola,2020-05-08,11
AGO,Angola,2020-05-09,13
AGO,Angola,2020-05-10,13
AGO,Angola,2020-05-11,13
AGO,Angola,2020-05-12,13
AGO,Angola,2020-05-13,14
AGO,Angola,2020-05-14,14
AGO,Angola,2020-05-15,17
AGO,Angola,2020-05-16,17
AGO,Angola,2020-05-17,17
AGO,Angola,2020-05-18,17
AGO,Angola,2020-05-19,17
AGO,Angola,2020-05-20,17
AGO,Angola,2020-05-21,17
AGO,Angola,2020-05-22,17
AGO,Angola,2020-05-23,18
AGO,Angola,2020-05-24,18
AGO,Angola,2020-05-25,18
AGO,Angola,2020-05-26,18
AGO,Angola,2020-05-27,18
AGO,Angola,2020-05-28,18
AGO,Angola,2020-05-29,18
AGO,Angola,2020-05-30,18
AGO,Angola,2020-05-31,18
AGO,Angola,2020-06-01,18
AGO,Angola,2020-06-02,18
AGO,Angola,2020-06-03,18
AGO,Angola,2020-06-04,18
AGO,Angola,2020-06-05,21
AGO,Angola,2020-06-06,24
AGO,Angola,2020-06-07,24
AGO,Angola,2020-06-08,38
AGO,Angola,2020-06-09,38
AGO,Angola,2020-06-10,40
AGO,Angola,2020-06-11,41
AGO,Angola,2020-06-12,42
AGO,Angola,2020-06-13,61
AGO,Angola,2020-06-14,61
AGO,Angola,2020-06-15,64
AGO,Angola,2020-06-16,64
AGO,Angola,2020-06-17,64
AGO,Angola,2020-06-18,64
AGO,Angola,2020-06-19,66
AGO,Angola,2020-06-20,66
AGO,Angola,2020-06-21,77
AGO,Angola,2020-06-22,77
AGO,Angola,2020-06-23,77
AGO,Angola,2020-06-24,77
AGO,Angola,2020-06-25,81
AGO,Angola,2020-06-26,81
AGO,Angola,2020-06-27,81
AGO,Angola,2020-06-28,81
AGO,Angola,2020-06-29,93
AGO,Angola,2020-06-30,93
AGO,Angola,2020-07-01,97
AGO,Angola,2020-07-02,97
AGO,Angola,2020-07-03,107
AGO,Angola,2020-07-04,108
AGO,Angola,2020-07-05,108
AGO,Angola,2020-07-06,108
AGO,Angola,2020-07-07,117
AGO,Angola,2020-07-08,117
AGO,Angola,2020-07-09,117
AGO,Angola,2020-07-10,117
AGO,Angola,2020-07-11,118
AGO,Angola,2020-07-12,118
AGO,Angola,2020-07-13,118
AGO,Angola,2020-07-14,118
AGO,Angola,2020-07-15,124
AGO,Angola,2020-07-16,124
AGO,Angola,2020-07-17,199
AGO,Angola,2020-07-18,210
AGO,Angola,2020-07-19,221
AGO,Angola,2020-07-20,221
AGO,Angola,2020-07-21,221
AGO,Angola,2020-07-22,221
AGO,Angola,2020-07-23,236
AGO,Angola,2020-07-24,241
AGO,Angola,2020-07-25,242
AGO,Angola,2020-07-26,242
AGO,Angola,2020-07-27,242
AGO,Angola,2020-07-28,266
AGO,Angola,2020-07-29,301
AGO,Angola,2020-07-30,395
AGO,Angola,2020-07-31,437
AGO,Angola,2020-08-01,460
AGO,Angola,2020-08-02,461
AGO,Angola,2020-08-03,476
AGO,Angola,2020-08-04,503
AGO,Angola,2020-08-05,506
AGO,Angola,2020-08-06,520
AGO,Angola,2020-08-07,544
AGO,Angola,2020-08-08,564
AGO,Angola,2020-08-09,567
AGO,Angola,2020-08-10,569
AGO,Angola,2020-08-11,575
AGO,Angola,2020-08-12,577
AGO,Angola,2020-08-13,577
AGO,Angola,2020-08-14,584
AGO,Angola,2020-08-15,628
AGO,Angola,2020-08-16,628
AGO,Angola,2020-08-17,632
AGO,Angola,2020-08-18,667
AGO,Angola,2020-08-19,698
AGO,Angola,2020-08-20,742
AGO,Angola,2020-08-21,804
AGO,Angola,2020-08-22,814
AGO,Angola,2020-08-23,818
AGO,Angola,2020-08-24,877
AGO,Angola,2020-08-25,977
AGO,Angola,2020-08-26,977
AGO,Angola,2020-08-27,1335
AGO,Angola,2020-08-28,1028
AGO,Angola,2020-08-29,1041
AGO,Angola,2020-08-30,1063
AGO,Angola,2020-08-31,1071
AGO,Angola,2020-09-01,1084
AGO,Angola,2020-09-02,1115
AGO,Angola,2020-09-03,1144
AGO,Angola,2020-09-04,1167
AGO,Angola,2020-09-05,1192
AGO,Angola,2020-09-06,1198
AGO,Angola,2020-09-07,1215
AGO,Angola,2020-09-08,1215
AGO,Angola,2020-09-09,1245
AGO,Angola,2020-09-10,1277
AGO,Angola,2020-09-11,1288
AGO,Angola,2020-09-12,1289
AGO,Angola,2020-09-13,1301
AGO,Angola,2020-09-14,1324
AGO,Angola,2020-09-15,1332
AGO,Angola,2020-09-16,1401
AGO,Angola,2020-09-17,1405
AGO,Angola,2020-09-18,1443
AGO,Angola,2020-09-19,1445
AGO,Angola,2020-09-20,1445
AGO,Angola,2020-09-21,1449
AGO,Angola,2020-09-22,1462
AGO,Angola,2020-09-23,1473
AGO,Angola,2020-09-24,1503
AGO,Angola,2020-09-25,1554
AGO,Angola,2020-09-26,1639
AGO,Angola,2020-09-27,1707
AGO,Angola,2020-09-28,1813
AGO,Angola,2020-09-29,1833
AGO,Angola,2020-09-30,1941
AGO,Angola,2020-10-01,2082
AGO,Angola,2020-10-02,2215
AGO,Angola,2020-10-03,2436
AGO,Angola,2020-10-04,2577
AGO,Angola,2020-10-05,2591
AGO,Angola,2020-10-06,2598
AGO,Angola,2020-10-07,2598
AGO,Angola,2020-10-08,2635
AGO,Angola,2020-10-09,2685
AGO,Angola,2020-10-10,2716
AGO,Angola,2020-10-11,2743
AGO,Angola,2020-10-12,2744
AGO,Angola,2020-10-13,2761
AGO,Angola,2020-10-14,2801
AGO,Angola,2020-10-15,2928
AGO,Angola,2020-10-16,3012
AGO,Angola,2020-10-17,3022
AGO,Angola,2020-10-18,3030
AGO,Angola,2020-10-19,3031
AGO,Angola,2020-10-20,3037
AGO,Angola,2020-10-21,3040
AGO,Angola,2020-10-22,3305
AGO,Angola,2020-10-23,3384
AGO,Angola,2020-10-24,3461
AGO,Angola,2020-10-25,3508
AGO,Angola,2020-10-26,3530
AGO,Angola,2020-10-27,3647
AGO,Angola,2020-10-28,3693
AGO,Angola,2020-10-29,3736
AGO,Angola,2020-10-30,4107
AGO,Angola,2020-10-31,4523
AGO,Angola,2020-11-01,4920
AGO,Angola,2020-11-02,5172
AGO,Angola,2020-11-03,5230
AGO,Angola,2020-11-04,5266
AGO,Angola,2020-11-05,5350
AGO,Angola,2020-11-06,5626
AGO,Angola,2020-11-07,5647
AGO,Angola,2020-11-08,5899
AGO,Angola,2020-11-09,5927
AGO,Angola,2020-11-10,6036
AGO,Angola,2020-11-11,6125
AGO,Angola,2020-11-12,6250
AGO,Angola,2020-11-13,6326
AGO,Angola,2020-11-14,6345
AGO,Angola,2020-11-15,6444
AGO,Angola,2020-11-16,6523
AGO,Angola,2020-11-17,6582
AGO,Angola,2020-11-18,6623
AGO,Angola,2020-11-19,7062
AGO,Angola,2020-11-20,7117
AGO,Angola,2020-11-21,7273
AGO,Angola,2020-11-22,7346
AGO,Angola,2020-11-23,7351
AGO,Angola,2020-11-24,7444
AGO,Angola,2020-11-25,7517
AGO,Angola,2020-11-26,7617
AGO,Angola,2020-11-27,7697
AGO,Angola,2020-11-28,7763
AGO,Angola,2020-11-29,7763
AGO,Angola,2020-11-30,7851
AGO,Angola,2020-12-01,7932
AGO,Angola,2020-12-02,8139
AGO,Angola,2020-12-03,8244
AGO,Angola,2020-12-04,8299
AGO,Angola,2020-12-05,8335
AGO,Angola,2020-12-06,8338
AGO,Angola,2020-12-07,8353
AGO,Angola,2020-12-08,8470
AGO,Angola,2020-12-09,8579
AGO,Angola,2020-12-10,8679
AGO,Angola,2020-12-11,8798
AGO,Angola,2020-12-12,8841
AGO,Angola,2020-12-13,8898
AGO,Angola,2020-12-14,8924
AGO,Angola,2020-12-15,8990
AGO,Angola,2020-12-16,9194
AGO,Angola,2020-12-17,9266
AGO,Angola,2020-12-18,9345
AGO,Angola,2020-12-19,9518
AGO,Angola,2020-12-20,9592
AGO,Angola,2020-12-21,9695
AGO,Angola,2020-12-22,9729
AGO,Angola,2020-12-23,9729
AGO,Angola,2020-12-24,9729
AGO,Angola,2020-12-25,9921
AGO,Angola,2020-12-26,9976
AGO,Angola,2020-12-27,10354
AGO,Angola,2020-12-28,10354
AGO,Angola,2020-12-29,10627
AGO,Angola,2020-12-30,10859
AGO,Angola,2020-12-31,11044
AGO,Angola,2021-01-01,11146
AGO,Angola,2021-01-02,11189
AGO,Angola,2021-01-03,11223
AGO,Angola,2021-01-04,11266
AGO,Angola,2021-01-05,11376
AGO,Angola,2021-01-06,11477
AGO,Angola,2021-01-07,11955
AGO,Angola,2021-01-08,12712
AGO,Angola,2021-01-09,13205
